,segment,greenland_contribution,west_antarctic_contribution,east_antarctic_contribution,error
31883,60.0,0.6044999999999999,0.35000000000000003,0.04549999999999999,2.27773355907854
31884,70.0,0.6044999999999999,0.35000000000000003,0.04549999999999999,3.864249478823583
31885,80.0,0.6044999999999999,0.35000000000000003,0.04549999999999999,5.070985583405972
31886,90.0,0.6044999999999999,0.35000000000000003,0.04549999999999999,5.474516509473647
31887,10.0,0.5979999999999999,0.35000000000000003,0.05199999999999999,0.2501090935672384
31888,20.0,0.5979999999999999,0.35000000000000003,0.05199999999999999,0.11412716702878971
31889,30.0,0.5979999999999999,0.35000000000000003,0.05199999999999999,0.0066377176260922766
31890,40.0,0.5979999999999999,0.35000000000000003,0.05199999999999999,0.3850477353005785
31891,50.0,0.5979999999999999,0.35000000000000003,0.05199999999999999,1.0225262785927174
31892,60.0,0.5979999999999999,0.35000000000000003,0.05199999999999999,2.1818523038595408
31893,70.0,0.5979999999999999,0.35000000000000003,0.05199999999999999,3.7599909342125524
31894,80.0,0.5979999999999999,0.35000000000000003,0.05199999999999999,4.9510724341981955
31895,90.0,0.5979999999999999,0.35000000000000003,0.05199999999999999,5.348150270323945
31896,10.0,0.5914999999999999,0.35000000000000003,0.05849999999999999,0.3090534407844303
31897,20.0,0.5914999999999999,0.35000000000000003,0.05849999999999999,0.16917340832526578
31898,30.0,0.5914999999999999,0.35000000000000003,0.05849999999999999,0.059820941634190904
31899,40.0,0.5914999999999999,0.35000000000000003,0.05849999999999999,0.32022649419430294
31900,50.0,0.5914999999999999,0.35000000000000003,0.05849999999999999,0.9433800851859914
31901,60.0,0.5914999999999999,0.35000000000000003,0.05849999999999999,2.0920062250462492
31902,70.0,0.5914999999999999,0.35000000000000003,0.05849999999999999,3.662294868441716
31903,80.0,0.5914999999999999,0.35000000000000003,0.05849999999999999,4.838707131617892
31904,90.0,0.5914999999999999,0.35000000000000003,0.05849999999999999,5.229738062890482
31905,10.0,0.585,0.35000000000000003,0.06499999999999999,0.36440078401989123
31906,20.0,0.585,0.35000000000000003,0.06499999999999999,0.2208605226067123
31907,30.0,0.585,0.35000000000000003,0.06499999999999999,0.10975872689274797
31908,40.0,0.585,0.35000000000000003,0.06499999999999999,0.2593608870609708
31909,50.0,0.585,0.35000000000000003,0.06499999999999999,0.8690636877862323
31910,60.0,0.585,0.35000000000000003,0.06499999999999999,2.0076428891675615
31911,70.0,0.585,0.35000000000000003,0.06499999999999999,3.570560581096981
31912,80.0,0.585,0.35000000000000003,0.06499999999999999,4.733198779023092
31913,90.0,0.585,0.35000000000000003,0.06499999999999999,5.118551810136902
31914,10.0,0.5784999999999999,0.35000000000000003,0.07149999999999998,0.4164706284781877
31915,20.0,0.5784999999999999,0.35000000000000003,0.07149999999999998,0.26948688556830797
31916,30.0,0.5784999999999999,0.35000000000000003,0.07149999999999998,0.15673935069519584
31917,40.0,0.5784999999999999,0.35000000000000003,0.07149999999999998,0.20209955325479462
31918,50.0,0.5784999999999999,0.35000000000000003,0.07149999999999998,0.799148077982835
31919,60.0,0.5784999999999999,0.35000000000000003,0.07149999999999998,1.9282752895612785
31920,70.0,0.5784999999999999,0.35000000000000003,0.07149999999999998,3.4842585150120797
31921,80.0,0.5784999999999999,0.35000000000000003,0.07149999999999998,4.633938305303544
31922,90.0,0.5784999999999999,0.35000000000000003,0.07149999999999998,5.013949663975228
31923,10.0,0.572,0.35000000000000003,0.07799999999999999,0.46554572731205135
31924,20.0,0.572,0.35000000000000003,0.07799999999999999,0.3153165513393846
31925,30.0,0.572,0.35000000000000003,0.07799999999999999,0.2010179303676513
31926,40.0,0.572,0.35000000000000003,0.07799999999999999,0.1481315484501245
31927,50.0,0.572,0.35000000000000003,0.07799999999999999,0.7332535953541196
31928,60.0,0.572,0.35000000000000003,0.07799999999999999,1.8534724389782293
31929,70.0,0.572,0.35000000000000003,0.07799999999999999,3.4029200269340985
31930,80.0,0.572,0.35000000000000003,0.07799999999999999,4.540386699594742
31931,90.0,0.572,0.35000000000000003,0.07799999999999999,4.915363606833542
31932,10.0,0.5654999999999999,0.35000000000000003,0.08449999999999999,0.5118772183016318
31933,20.0,0.5654999999999999,0.35000000000000003,0.08449999999999999,0.35858404946342237
31934,30.0,0.5654999999999999,0.35000000000000003,0.08449999999999999,0.2428210578982365
31935,40.0,0.5654999999999999,0.35000000000000003,0.08449999999999999,0.09718069582327107
31936,50.0,0.5654999999999999,0.35000000000000003,0.08449999999999999,0.6710430303075513
31937,60.0,0.5654999999999999,0.35000000000000003,0.08449999999999999,1.782851539986052
31938,70.0,0.5654999999999999,0.35000000000000003,0.08449999999999999,3.326128873843457
31939,80.0,0.5654999999999999,0.35000000000000003,0.08449999999999999,4.452065219252337
31940,90.0,0.5654999999999999,0.35000000000000003,0.08449999999999999,4.822289132676717
31941,10.0,0.5589999999999999,0.35000000000000003,0.09099999999999998,0.5556889224426894
31942,20.0,0.5589999999999999,0.35000000000000003,0.09099999999999998,0.39949839921209584
31943,30.0,0.5589999999999999,0.35000000000000003,0.09099999999999998,0.28235067838789984
31944,40.0,0.5589999999999999,0.35000000000000003,0.09099999999999998,0.04900085888426005
31945,50.0,0.5589999999999999,0.35000000000000003,0.09099999999999998,0.6122158522466719
31946,60.0,0.5589999999999999,0.35000000000000003,0.09099999999999998,1.7160714328336122
31947,70.0,0.5589999999999999,0.35000000000000003,0.09099999999999998,3.2535140883489078
31948,80.0,0.5589999999999999,0.35000000000000003,0.09099999999999998,4.368547195476026
31949,90.0,0.5589999999999999,0.35000000000000003,0.09099999999999998,4.73427661165165
31950,10.0,0.5525,0.35000000000000003,0.09749999999999998,0.5971809597518257
31951,20.0,0.5525,0.35000000000000003,0.09749999999999998,0.43824648627098695
31952,30.0,0.5525,0.35000000000000003,0.09749999999999998,0.3197873524531887
31953,40.0,0.5525,0.35000000000000003,0.09749999999999998,0.0033719651670314666
31954,50.0,0.5525,0.35000000000000003,0.09749999999999998,0.5565033545306796
31955,60.0,0.5525,0.35000000000000003,0.09749999999999998,1.6528270840504653
31956,70.0,0.5525,0.35000000000000003,0.09749999999999998,3.1847439857471964
31957,80.0,0.5525,0.35000000000000003,0.09749999999999998,4.289451140518758
31958,90.0,0.5525,0.35000000000000003,0.09749999999999998,4.65092402636345
31959,10.0,0.5459999999999999,0.35000000000000003,0.10399999999999998,0.6365328055540064
31960,20.0,0.5459999999999999,0.35000000000000003,0.10399999999999998,0.4749959169077697
31961,30.0,0.5459999999999999,0.35000000000000003,0.10399999999999998,0.35529301379698813
31962,40.0,0.5459999999999999,0.35000000000000003,0.10399999999999998,0.03990335477703255
31963,50.0,0.5459999999999999,0.35000000000000003,0.10399999999999998,0.5036645507130488
31964,60.0,0.5459999999999999,0.35000000000000003,0.10399999999999998,1.5928449278928842
31965,70.0,0.5459999999999999,0.35000000000000003,0.10399999999999998,3.1195210984442756
31966,80.0,0.5459999999999999,0.35000000000000003,0.10399999999999998,4.214434921501813
31967,90.0,0.5459999999999999,0.35000000000000003,0.10399999999999998,4.571870832155533
31968,10.0,0.5394999999999999,0.35000000000000003,0.11049999999999999,0.6739058857232466
31969,20.0,0.5394999999999999,0.35000000000000003,0.11049999999999999,0.5098974415851045
31970,30.0,0.5394999999999999,0.35000000000000003,0.11049999999999999,0.3890133107949354
31971,40.0,0.5394999999999999,0.35000000000000003,0.11049999999999999,0.08100262137184677
31972,50.0,0.5394999999999999,0.35000000000000003,0.11049999999999999,0.4534826898403815
31973,60.0,0.5394999999999999,0.35000000000000003,0.11049999999999999,1.53587891054081
31974,70.0,0.5394999999999999,0.35000000000000003,0.11049999999999999,3.057577874527965
31975,80.0,0.5394999999999999,0.35000000000000003,0.11049999999999999,4.143190813121021
31976,90.0,0.5394999999999999,0.35000000000000003,0.11049999999999999,4.496792743579496
31977,10.0,0.5329999999999999,0.35000000000000003,0.11699999999999998,0.7094457900283376
31978,20.0,0.5329999999999999,0.35000000000000003,0.11699999999999998,0.5430870219331867
31979,30.0,0.5329999999999999,0.35000000000000003,0.11699999999999998,0.4210796035119794
31980,40.0,0.5329999999999999,0.35000000000000003,0.11699999999999998,0.12008594003791485
31981,50.0,0.5329999999999999,0.35000000000000003,0.11699999999999998,0.4057622845329055
31982,60.0,0.5329999999999999,0.35000000000000003,0.11699999999999998,1.4817071164000002
31983,70.0,0.5329999999999999,0.35000000000000003,0.11699999999999998,2.9986730093051
31984,80.0,0.5329999999999999,0.35000000000000003,0.11699999999999998,4.0754412783573235
31985,90.0,0.5329999999999999,0.35000000000000003,0.11699999999999998,4.425397288045316
31986,10.0,0.5265,0.35000000000000003,0.12349999999999997,0.743284167576503
31987,20.0,0.5265,0.35000000000000003,0.12349999999999997,0.5746876008442714
31988,30.0,0.5265,0.35000000000000003,0.12349999999999997,0.45161067388894244
31989,40.0,0.5265,0.35000000000000003,0.12349999999999997,0.15729808561666292
31990,50.0,0.5265,0.35000000000000003,0.12349999999999997,0.36032656591976353
31991,60.0,0.5265,0.35000000000000003,0.12349999999999997,1.4301288789670632
31992,70.0,0.5265,0.35000000000000003,0.12349999999999997,2.942588303737986
31993,80.0,0.5265,0.35000000000000003,0.12349999999999997,4.010935355202215
31994,90.0,0.5265,0.35000000000000003,0.12349999999999997,4.357419998099679
31995,10.0,0.5199999999999999,0.35000000000000003,0.12999999999999998,0.7756258977115705
31996,20.0,0.5199999999999999,0.35000000000000003,0.12999999999999998,0.6048869458471644
31997,30.0,0.5199999999999999,0.35000000000000003,0.12999999999999998,0.4808288519885214
31998,40.0,0.5199999999999999,0.35000000000000003,0.12999999999999998,0.19284151029859728
31999,50.0,0.5199999999999999,0.35000000000000003,0.12999999999999998,0.3169847490688529
32000,60.0,0.5199999999999999,0.35000000000000003,0.12999999999999998,1.3809795897078965
32001,70.0,0.5199999999999999,0.35000000000000003,0.12999999999999998,2.8891969206671355
32002,80.0,0.5199999999999999,0.35000000000000003,0.12999999999999998,3.949502837299891
32003,90.0,0.5199999999999999,0.35000000000000003,0.12999999999999998,4.292677869770336
32004,10.0,0.5135,0.35000000000000003,0.13649999999999998,0.8064089720522974
32005,20.0,0.5135,0.35000000000000003,0.13649999999999998,0.6336312886787181
32006,30.0,0.5135,0.35000000000000003,0.13649999999999998,0.5085947712320729
32007,40.0,0.5135,0.35000000000000003,0.13649999999999998,0.22668316737994873
32008,50.0,0.5135,0.35000000000000003,0.13649999999999998,0.27566363799871846
32009,60.0,0.5135,0.35000000000000003,0.13649999999999998,1.33407089739453
32010,70.0,0.5135,0.35000000000000003,0.13649999999999998,2.8381871973321986
32011,80.0,0.5135,0.35000000000000003,0.13649999999999998,3.8908316780842727
32012,90.0,0.5135,0.35000000000000003,0.13649999999999998,4.230848708920636
32013,10.0,0.5069999999999999,0.35000000000000003,0.14299999999999996,0.8358170081359084
32014,20.0,0.5069999999999999,0.35000000000000003,0.14299999999999996,0.6610916606295743
32015,30.0,0.5069999999999999,0.35000000000000003,0.14299999999999996,0.5351204244521242
32016,40.0,0.5069999999999999,0.35000000000000003,0.14299999999999996,0.2590131634538816
32017,50.0,0.5069999999999999,0.35000000000000003,0.14299999999999996,0.23618828502001482
32018,60.0,0.5069999999999999,0.35000000000000003,0.14299999999999996,1.2892575528625048
32019,70.0,0.5069999999999999,0.35000000000000003,0.14299999999999996,2.7894560092824108
32020,80.0,0.5069999999999999,0.35000000000000003,0.14299999999999996,3.8347812801225505
32021,90.0,0.5069999999999999,0.35000000000000003,0.14299999999999996,4.171781372982438
32022,10.0,0.5005,0.35000000000000003,0.14949999999999997,0.86394012486399
32023,20.0,0.5005,0.35000000000000003,0.14949999999999997,0.6873522121189164
32024,30.0,0.5005,0.35000000000000003,0.14949999999999997,0.5604870976864377
32025,40.0,0.5005,0.35000000000000003,0.14949999999999997,0.2899305715670848
32026,50.0,0.5005,0.35000000000000003,0.14949999999999997,0.19843772063197526
32027,60.0,0.5005,0.35000000000000003,0.14949999999999997,1.246402228703305
32028,70.0,0.5005,0.35000000000000003,0.14949999999999997,2.742854023147515
32029,80.0,0.5005,0.35000000000000003,0.14949999999999997,3.781179880829917
32030,90.0,0.5005,0.35000000000000003,0.14949999999999997,4.1152948541724985
32031,10.0,0.49399999999999994,0.35000000000000003,0.15599999999999997,0.8908607344085425
32032,20.0,0.49399999999999994,0.35000000000000003,0.15599999999999997,0.7124898972446914
32033,30.0,0.49399999999999994,0.35000000000000003,0.15599999999999997,0.5847691256062223
32034,40.0,0.49399999999999994,0.35000000000000003,0.15599999999999997,0.3195259923020351
32035,50.0,0.49399999999999994,0.35000000000000003,0.15599999999999997,0.16230132032461556
32036,60.0,0.49399999999999994,0.35000000000000003,0.15599999999999997,1.2053793413843044
32037,70.0,0.49399999999999994,0.35000000000000003,0.15599999999999997,2.698244676151342
32038,80.0,0.49399999999999994,0.35000000000000003,0.15599999999999997,3.729870406302299
32039,90.0,0.49399999999999994,0.35000000000000003,0.15599999999999997,4.061223624012827
32040,10.0,0.48749999999999993,0.35000000000000003,0.16249999999999998,0.9166543487916532
32041,20.0,0.48749999999999993,0.35000000000000003,0.16249999999999998,0.7365752269452414
32042,30.0,0.48749999999999993,0.35000000000000003,0.16249999999999998,0.6080346190405885
32043,40.0,0.48749999999999993,0.35000000000000003,0.16249999999999998,0.3478824404975668
32044,50.0,0.48749999999999993,0.35000000000000003,0.16249999999999998,0.12767772188105783
32045,60.0,0.48749999999999993,0.35000000000000003,0.16249999999999998,1.166073822144858
32046,70.0,0.48749999999999993,0.35000000000000003,0.16249999999999998,2.655502839552065
32047,80.0,0.48749999999999993,0.35000000000000003,0.16249999999999998,3.6807089340116512
32048,90.0,0.48749999999999993,0.35000000000000003,0.16249999999999998,4.009416013280388
32049,10.0,0.4809999999999999,0.35000000000000003,0.16899999999999998,0.941390287243405
32050,20.0,0.4809999999999999,0.35000000000000003,0.16899999999999998,0.7596729295088089
32051,30.0,0.4809999999999999,0.35000000000000003,0.16899999999999998,0.6303461030029104
32052,40.0,0.4809999999999999,0.35000000000000003,0.16899999999999998,0.3750761228895735
32053,50.0,0.4809999999999999,0.35000000000000003,0.16899999999999998,0.09447387586893502
32054,60.0,0.4809999999999999,0.35000000000000003,0.16899999999999998,1.1283800390915064
32055,70.0,0.4809999999999999,0.35000000000000003,0.16899999999999998,2.614513646501161
32056,80.0,0.4809999999999999,0.35000000000000003,0.16899999999999998,3.6335633446145548
32057,90.0,0.4809999999999999,0.35000000000000003,0.16899999999999998,3.9597327912483196
32058,10.0,0.4744999999999999,0.35000000000000003,0.17549999999999996,0.9651322982906683
32059,20.0,0.4744999999999999,0.35000000000000003,0.17549999999999996,0.7818425314627713
32060,30.0,0.4744999999999999,0.35000000000000003,0.17549999999999996,0.6517610778075273
32061,40.0,0.4744999999999999,0.35000000000000003,0.17549999999999996,0.4011771220097662
32062,50.0,0.4744999999999999,0.35000000000000003,0.17549999999999996,0.06260421058939872
32063,60.0,0.4744999999999999,0.35000000000000003,0.17549999999999996,1.0922008492292041
32064,70.0,0.4744999999999999,0.35000000000000003,0.17549999999999996,2.5751714611972774
32065,80.0,0.4744999999999999,0.35000000000000003,0.17549999999999996,3.5883121362772585
32066,90.0,0.4744999999999999,0.35000000000000003,0.17549999999999996,3.912045916191944
32067,10.0,0.46799999999999997,0.35000000000000003,0.18199999999999997,0.9879391083344611
32068,20.0,0.46799999999999997,0.35000000000000003,0.18199999999999997,0.8031388698185578
32069,30.0,0.46799999999999997,0.35000000000000003,0.18199999999999997,0.6723325138788432
32070,40.0,0.46799999999999997,0.35000000000000003,0.18199999999999997,0.4262499992694129
32071,50.0,0.46799999999999997,0.35000000000000003,0.18199999999999997,0.03198989570511752
32072,60.0,0.46799999999999997,0.35000000000000003,0.18199999999999997,1.0574467625142436
32073,70.0,0.46799999999999997,0.35000000000000003,0.18199999999999997,2.537378969855826
32074,80.0,0.46799999999999997,0.35000000000000003,0.18199999999999997,3.5448433791132974
32075,90.0,0.46799999999999997,0.35000000000000003,0.18199999999999997,3.8662374335480068
32076,10.0,0.4614999999999999,0.35000000000000003,0.18849999999999997,1.009864906652841
32077,20.0,0.4614999999999999,0.35000000000000003,0.18849999999999997,0.8236125449538886
32078,30.0,0.4614999999999999,0.35000000000000003,0.18849999999999997,0.6921092892171669
32079,40.0,0.4614999999999999,0.35000000000000003,0.18849999999999997,0.4503543281520359
32080,50.0,0.4614999999999999,0.35000000000000003,0.18849999999999997,0.0025581912043830205
32081,60.0,0.4614999999999999,0.35000000000000003,0.18849999999999997,1.0240352027831572
32082,70.0,0.4614999999999999,0.35000000000000003,0.18849999999999997,2.501046377024544
32083,80.0,0.4614999999999999,0.35000000000000003,0.18849999999999997,3.503053790788599
32084,90.0,0.4614999999999999,0.35000000000000003,0.18849999999999997,3.822198501764196
32085,10.0,0.45499999999999996,0.35000000000000003,0.19499999999999995,1.030959775263694
32086,20.0,0.45499999999999996,0.35000000000000003,0.19499999999999995,0.843310322005798
32087,30.0,0.45499999999999996,0.35000000000000003,0.19499999999999995,0.7111365771293474
32088,40.0,0.45499999999999996,0.35000000000000003,0.19499999999999995,0.47354516678641
32089,50.0,0.45499999999999996,0.35000000000000003,0.19499999999999995,0.025758129616354986
32090,60.0,0.45499999999999996,0.35000000000000003,0.19499999999999995,0.9918898527084196
32091,70.0,0.45499999999999996,0.35000000000000003,0.19499999999999995,2.466090693270535
32092,80.0,0.45499999999999996,0.35000000000000003,0.19499999999999995,3.462847917223098
32093,90.0,0.45499999999999996,0.35000000000000003,0.19499999999999995,3.7798285289014597
32094,10.0,0.44849999999999995,0.35000000000000003,0.20149999999999996,1.0512700708238751
32095,20.0,0.44849999999999995,0.35000000000000003,0.20149999999999996,0.8622754874771874
32096,30.0,0.44849999999999995,0.35000000000000003,0.20149999999999996,0.7294561906966303
32097,40.0,0.44849999999999995,0.35000000000000003,0.20149999999999996,0.4958734777913763
32098,50.0,0.44849999999999995,0.35000000000000003,0.20149999999999996,0.053021292789115576
32099,60.0,0.44849999999999995,0.35000000000000003,0.20149999999999996,0.960940071842453
32100,70.0,0.44849999999999995,0.35000000000000003,0.20149999999999996,2.4324351023472506
32101,80.0,0.44849999999999995,0.35000000000000003,0.20149999999999996,3.424137404707639
32102,90.0,0.44849999999999995,0.35000000000000003,0.20149999999999996,3.7390344055727556
32103,10.0,0.44199999999999995,0.35000000000000003,0.20799999999999996,1.0708387646946762
32104,20.0,0.44199999999999995,0.35000000000000003,0.20799999999999996,0.880548166780168
32105,30.0,0.44199999999999995,0.35000000000000003,0.20799999999999996,0.7471068895093436
32106,40.0,0.44199999999999995,0.35000000000000003,0.20799999999999996,0.5173865021298931
32107,50.0,0.44199999999999995,0.35000000000000003,0.20799999999999996,0.07928898015470097
32108,60.0,0.44199999999999995,0.35000000000000003,0.20799999999999996,0.9311203784096957
32109,70.0,0.44199999999999995,0.35000000000000003,0.20799999999999996,2.4000083976805757
32110,80.0,0.44199999999999995,0.35000000000000003,0.20799999999999996,3.38684035175489
32111,90.0,0.44199999999999995,0.35000000000000003,0.20799999999999996,3.699729821905605
32112,10.0,0.43549999999999994,0.35000000000000003,0.21449999999999997,1.0897057464246418
32113,20.0,0.43549999999999994,0.35000000000000003,0.21449999999999997,0.8981656076191871
32114,30.0,0.43549999999999994,0.35000000000000003,0.21449999999999997,0.7641246534040661
32115,40.0,0.43549999999999994,0.35000000000000003,0.21449999999999997,0.5381280927454989
32116,50.0,0.43549999999999994,0.35000000000000003,0.21449999999999997,0.10461473673753713
32117,60.0,0.43549999999999994,0.35000000000000003,0.21449999999999997,0.9023699868452704
32118,70.0,0.43549999999999994,0.35000000000000003,0.21449999999999997,2.368744479478138
32119,80.0,0.43549999999999994,0.35000000000000003,0.21449999999999997,3.3508807306740698
32120,90.0,0.43549999999999994,0.35000000000000003,0.21449999999999997,3.6618346579846874
32121,10.0,0.42899999999999994,0.35000000000000003,0.22099999999999997,1.1079080951593094
32122,20.0,0.42899999999999994,0.35000000000000003,0.22099999999999997,0.9151624334260364
32123,30.0,0.42899999999999994,0.35000000000000003,0.22099999999999997,0.7805429272715951
32124,40.0,0.42899999999999994,0.35000000000000003,0.22099999999999997,0.5581390129394032
32125,50.0,0.42899999999999994,0.35000000000000003,0.22099999999999997,0.1290483350675934
32126,60.0,0.42899999999999994,0.35000000000000003,0.22099999999999997,0.8746323942083023
32127,70.0,0.42899999999999994,0.35000000000000003,0.22099999999999997,2.3385819049826075
32128,80.0,0.42899999999999994,0.35000000000000003,0.22099999999999997,3.316187870276547
32129,90.0,0.42899999999999994,0.35000000000000003,0.22099999999999997,3.62527443871283
32130,10.0,0.4225,0.35000000000000003,0.22749999999999995,1.1254803228647738
32131,20.0,0.4225,0.35000000000000003,0.22749999999999995,0.9315708704745435
32132,30.0,0.4225,0.35000000000000003,0.22749999999999995,0.7963928404413216
32133,40.0,0.4225,0.35000000000000003,0.22749999999999995,0.5774572037601855
32134,50.0,0.4225,0.35000000000000003,0.22749999999999995,0.1526361016671981
32135,60.0,0.4225,0.35000000000000003,0.22749999999999995,0.8478550095465215
32136,70.0,0.4225,0.35000000000000003,0.22749999999999995,2.309463485434504
32137,80.0,0.4225,0.35000000000000003,0.22749999999999995,3.2826959923026466
32138,90.0,0.4225,0.35000000000000003,0.22749999999999995,3.5899798452858604
32139,10.0,0.4159999999999999,0.35000000000000003,0.23399999999999996,1.14245459272096
32140,20.0,0.4159999999999999,0.35000000000000003,0.23399999999999996,0.9474209518101949
32141,30.0,0.4159999999999999,0.35000000000000003,0.23399999999999996,0.8117034036693194
32142,40.0,0.4159999999999999,0.35000000000000003,0.23399999999999996,0.5961180240968533
32143,50.0,0.4159999999999999,0.35000000000000003,0.23399999999999996,0.1754212102077768
32144,60.0,0.4159999999999999,0.35000000000000003,0.23399999999999996,0.8219888210977362
32145,70.0,0.4159999999999999,0.35000000000000003,0.23399999999999996,2.2813359241781237
32146,80.0,0.4159999999999999,0.35000000000000003,0.23399999999999996,3.2503437951737486
32147,90.0,0.4159999999999999,0.35000000000000003,0.23399999999999996,3.555886276539886
32148,10.0,0.4095,0.35000000000000003,0.24049999999999996,1.1588609155938563
32149,20.0,0.4095,0.35000000000000003,0.24049999999999996,0.9627407007098812
32150,30.0,0.4095,0.35000000000000003,0.24049999999999996,0.8265016863531616
32151,40.0,0.4095,0.35000000000000003,0.24049999999999996,0.6141544666718416
32152,50.0,0.4095,0.35000000000000003,0.24049999999999996,0.1974439452399403
32153,60.0,0.4095,0.35000000000000003,0.24049999999999996,0.7969880968971809
32154,70.0,0.4095,0.35000000000000003,0.24049999999999996,2.254149491094033
32155,80.0,0.4095,0.35000000000000003,0.24049999999999996,3.219074079525474
32156,90.0,0.4095,0.35000000000000003,0.24049999999999996,3.5229334543289
32157,10.0,0.40299999999999997,0.35000000000000003,0.24699999999999994,1.174727327109738
32158,20.0,0.40299999999999997,0.35000000000000003,0.24699999999999994,0.9775562960292914
32159,30.0,0.40299999999999997,0.35000000000000003,0.24699999999999994,0.8408129762509278
32160,40.0,0.40299999999999997,0.35000000000000003,0.24699999999999994,0.6315973527100728
32161,50.0,0.40299999999999997,0.35000000000000003,0.24699999999999994,0.21874193988715665
32162,60.0,0.40299999999999997,0.35000000000000003,0.24699999999999994,0.7728101149426848
32163,70.0,0.40299999999999997,0.35000000000000003,0.24699999999999994,2.2278577291736106
32164,80.0,0.40299999999999997,0.35000000000000003,0.24699999999999994,3.1888334107109726
32165,90.0,0.40299999999999997,0.35000000000000003,0.24699999999999994,3.4910650678622104
32166,10.0,0.39649999999999996,0.35000000000000003,0.25349999999999995,1.1900800475316788
32167,20.0,0.39649999999999996,0.35000000000000003,0.25349999999999995,0.9918922214901811
32168,30.0,0.39649999999999996,0.35000000000000003,0.25349999999999995,0.8546609236874204
32169,40.0,0.39649999999999996,0.35000000000000003,0.25349999999999995,0.6484755076999313
32170,50.0,0.39649999999999996,0.35000000000000003,0.25349999999999995,0.2393503904521317
32171,60.0,0.39649999999999996,0.35000000000000003,0.25349999999999995,0.7494149195676192
32172,70.0,0.39649999999999996,0.35000000000000003,0.25349999999999995,2.2024171895934375
32173,80.0,0.39649999999999996,0.35000000000000003,0.25349999999999995,3.159571814084853
32174,90.0,0.39649999999999996,0.35000000000000003,0.25349999999999995,3.4602284525863523
32175,10.0,0.38999999999999996,0.35000000000000003,0.25999999999999995,1.2049436263542457
32176,20.0,0.38999999999999996,0.35000000000000003,0.25999999999999995,1.0057714006991711
32177,30.0,0.38999999999999996,0.35000000000000003,0.25999999999999995,0.8680676719767703
32178,40.0,0.38999999999999996,0.35000000000000003,0.25999999999999995,0.6648159203548476
32179,50.0,0.38999999999999996,0.35000000000000003,0.25999999999999995,0.25930225051092853
32180,60.0,0.38999999999999996,0.35000000000000003,0.25999999999999995,0.7267651011009948
32181,70.0,0.38999999999999996,0.35000000000000003,0.25999999999999995,2.1777871921113108
32182,80.0,0.38999999999999996,0.35000000000000003,0.25999999999999995,3.1312424994114796
32183,90.0,0.38999999999999996,0.35000000000000003,0.25999999999999995,3.430374299760373
32184,10.0,0.38349999999999995,0.35000000000000003,0.26649999999999996,1.2193410732943146
32185,20.0,0.38349999999999995,0.35000000000000003,0.26649999999999996,1.0192153194631686
32186,30.0,0.38349999999999995,0.35000000000000003,0.26649999999999996,0.8810539755742034
32187,40.0,0.38349999999999995,0.35000000000000003,0.26649999999999996,0.6806438866197501
32188,50.0,0.38349999999999995,0.35000000000000003,0.26649999999999996,0.27862840674711875
32189,60.0,0.38349999999999995,0.35000000000000003,0.26649999999999996,0.7048255962570306
32190,70.0,0.38349999999999995,0.35000000000000003,0.26649999999999996,2.1539296080047126
32191,80.0,0.38349999999999995,0.35000000000000003,0.26649999999999996,3.1038016112022095
32192,90.0,0.38349999999999995,0.35000000000000003,0.26649999999999996,3.401456393354148
32193,10.0,0.37699999999999995,0.35000000000000003,0.27299999999999996,1.233293977148812
32194,20.0,0.37699999999999995,0.35000000000000003,0.27299999999999996,1.0322441367751938
32195,30.0,0.37699999999999995,0.35000000000000003,0.27299999999999996,0.8936393072843365
32196,40.0,0.37699999999999995,0.35000000000000003,0.27299999999999996,0.6959831403377857
32197,50.0,0.37699999999999995,0.35000000000000003,0.27299999999999996,0.29735783849720937
32198,60.0,0.37699999999999995,0.35000000000000003,0.27299999999999996,0.6835635070145857
32199,70.0,0.37699999999999995,0.35000000000000003,0.27299999999999996,2.130808663116054
32200,80.0,0.37699999999999995,0.35000000000000003,0.27299999999999996,3.0772080021785047
32201,90.0,0.37699999999999995,0.35000000000000003,0.27299999999999996,3.373431371317952
32202,10.0,0.37049999999999994,0.35000000000000003,0.27949999999999997,1.2468226138097116
32203,20.0,0.37049999999999994,0.35000000000000003,0.27949999999999997,1.0448767856756804
32204,30.0,0.37049999999999994,0.35000000000000003,0.27949999999999997,0.9058419556892346
32205,40.0,0.37049999999999994,0.35000000000000003,0.27949999999999997,0.7108559719980597
32206,50.0,0.37049999999999994,0.35000000000000003,0.27949999999999997,0.31551776274344734
32207,60.0,0.37049999999999994,0.35000000000000003,0.27949999999999997,0.6629479360187704
32208,70.0,0.37049999999999994,0.35000000000000003,0.27949999999999997,2.108390758863503
32209,80.0,0.37049999999999994,0.35000000000000003,0.27949999999999997,3.0514230273993657
32210,90.0,0.37049999999999994,0.35000000000000003,0.27949999999999997,3.3462585086296803
32211,10.0,0.364,0.35000000000000003,0.2859999999999999,1.2599460445733128
32212,20.0,0.364,0.35000000000000003,0.2859999999999999,1.0571310650507901
32213,30.0,0.364,0.35000000000000003,0.2859999999999999,0.9176791138219439
32214,40.0,0.364,0.35000000000000003,0.2859999999999999,0.7252833368128156
32215,50.0,0.364,0.35000000000000003,0.2859999999999999,0.333133766077062
32216,60.0,0.364,0.35000000000000003,0.2859999999999999,0.642949836771942
