,latitude_min,latitude_max,greenland_error,west_antarctic_error,east_antarctic_error
216,-20.243243243243246,20.243243243243246,2.2032028614837764,3.098962370491645,1.3186685556807476
217,-20.332332332332335,20.332332332332335,2.205977593094187,3.1018534985199064,1.3101525595007764
218,-20.42142142142142,20.42142142142142,2.205977593094187,3.1018534985199064,1.3101525595007764
219,-20.51051051051051,20.51051051051051,2.205977593094187,3.1018534985199064,1.3101525595007764
220,-20.5995995995996,20.5995995995996,2.205977593094187,3.1018534985199064,1.3101525595007764
221,-20.68868868868869,20.68868868868869,2.2084022307725557,3.1050430352498326,1.3018580949237262
222,-20.77777777777778,20.77777777777778,2.2084022307725557,3.1050430352498326,1.3018580949237262
223,-20.866866866866868,20.866866866866868,2.2084022307725557,3.1050430352498326,1.3018580949237262
224,-20.955955955955957,20.955955955955957,2.2084022307725557,3.1050430352498326,1.3018580949237262
225,-21.045045045045047,21.045045045045047,2.2112261349248667,3.1095693054107976,1.29346902048229
226,-21.134134134134136,21.134134134134136,2.2112261349248667,3.1095693054107976,1.29346902048229
227,-21.223223223223226,21.223223223223226,2.2112261349248667,3.1095693054107976,1.29346902048229
228,-21.312312312312315,21.312312312312315,2.2112261349248667,3.1095693054107976,1.29346902048229
229,-21.4014014014014,21.4014014014014,2.2141503355099093,3.114375316098727,1.2847830795916786
230,-21.49049049049049,21.49049049049049,2.2141503355099093,3.114375316098727,1.2847830795916786
231,-21.57957957957958,21.57957957957958,2.2141503355099093,3.114375316098727,1.2847830795916786
232,-21.66866866866867,21.66866866866867,2.2141503355099093,3.114375316098727,1.2847830795916786
233,-21.75775775775776,21.75775775775776,2.2178832755477673,3.1209738077709153,1.276067369575829
234,-21.846846846846848,21.846846846846848,2.2178832755477673,3.1209738077709153,1.276067369575829
235,-21.935935935935937,21.935935935935937,2.2178832755477673,3.1209738077709153,1.276067369575829
236,-22.025025025025027,22.025025025025027,2.2178832755477673,3.1209738077709153,1.276067369575829
237,-22.114114114114116,22.114114114114116,2.2216922910340755,3.127578888819321,1.2671811010506562
238,-22.203203203203206,22.203203203203206,2.2216922910340755,3.127578888819321,1.2671811010506562
239,-22.292292292292295,22.292292292292295,2.2216922910340755,3.127578888819321,1.2671811010506562
240,-22.38138138138138,22.38138138138138,2.2216922910340755,3.127578888819321,1.2671811010506562
241,-22.47047047047047,22.47047047047047,2.2261947524244565,3.1358266181638905,1.2587185442415096
242,-22.55955955955956,22.55955955955956,2.2261947524244565,3.1358266181638905,1.2587185442415096
243,-22.64864864864865,22.64864864864865,2.2261947524244565,3.1358266181638905,1.2587185442415096
244,-22.73773773773774,22.73773773773774,2.2261947524244565,3.1358266181638905,1.2587185442415096
245,-22.826826826826828,22.826826826826828,2.231551502744442,3.14480334205953,1.2509310304742582
246,-22.915915915915917,22.915915915915917,2.231551502744442,3.14480334205953,1.2509310304742582
247,-23.005005005005007,23.005005005005007,2.231551502744442,3.14480334205953,1.2509310304742582
248,-23.094094094094096,23.094094094094096,2.231551502744442,3.14480334205953,1.2509310304742582
249,-23.183183183183186,23.183183183183186,2.237155488390879,3.1536983403220735,1.2433867396830824
250,-23.272272272272275,23.272272272272275,2.237155488390879,3.1536983403220735,1.2433867396830824
251,-23.36136136136136,23.36136136136136,2.237155488390879,3.1536983403220735,1.2433867396830824
252,-23.45045045045045,23.45045045045045,2.237155488390879,3.1536983403220735,1.2433867396830824
253,-23.53953953953954,23.53953953953954,2.242959944700376,3.162571811373633,1.2362049825683878
254,-23.62862862862863,23.62862862862863,2.242959944700376,3.162571811373633,1.2362049825683878
255,-23.71771771771772,23.71771771771772,2.242959944700376,3.162571811373633,1.2362049825683878
256,-23.806806806806808,23.806806806806808,2.242959944700376,3.162571811373633,1.2362049825683878
257,-23.895895895895897,23.895895895895897,2.24931397698767,3.1714779187549946,1.2290955689039824
258,-23.984984984984987,23.984984984984987,2.24931397698767,3.1714779187549946,1.2290955689039824
259,-24.074074074074076,24.074074074074076,2.24931397698767,3.1714779187549946,1.2290955689039824
260,-24.163163163163166,24.163163163163166,2.24931397698767,3.1714779187549946,1.2290955689039824
261,-24.252252252252255,24.252252252252255,2.256198504488915,3.1803607222311,1.2221296736210452
262,-24.34134134134134,24.34134134134134,2.256198504488915,3.1803607222311,1.2221296736210452
263,-24.43043043043043,24.43043043043043,2.256198504488915,3.1803607222311,1.2221296736210452
264,-24.51951951951952,24.51951951951952,2.262907762578843,3.188050525585744,1.2149975573223788
265,-24.60860860860861,24.60860860860861,2.262907762578843,3.188050525585744,1.2149975573223788
266,-24.6976976976977,24.6976976976977,2.262907762578843,3.188050525585744,1.2149975573223788
267,-24.786786786786788,24.786786786786788,2.262907762578843,3.188050525585744,1.2149975573223788
268,-24.875875875875877,24.875875875875877,2.2700408150824476,3.195102714920103,1.207866855249005
269,-24.964964964964967,24.964964964964967,2.2700408150824476,3.195102714920103,1.207866855249005
270,-25.054054054054056,25.054054054054056,2.2700408150824476,3.195102714920103,1.207866855249005
271,-25.143143143143146,25.143143143143146,2.2700408150824476,3.195102714920103,1.207866855249005
272,-25.232232232232235,25.232232232232235,2.277845731359359,3.201943156496862,1.2009673915962722
273,-25.32132132132132,25.32132132132132,2.277845731359359,3.201943156496862,1.2009673915962722
274,-25.41041041041041,25.41041041041041,2.277845731359359,3.201943156496862,1.2009673915962722
275,-25.4994994994995,25.4994994994995,2.277845731359359,3.201943156496862,1.2009673915962722
276,-25.58858858858859,25.58858858858859,2.286411641548208,3.2098180918806642,1.1944971202977663
277,-25.67767767767768,25.67767767767768,2.286411641548208,3.2098180918806642,1.1944971202977663
278,-25.766766766766768,25.766766766766768,2.286411641548208,3.2098180918806642,1.1944971202977663
279,-25.855855855855857,25.855855855855857,2.286411641548208,3.2098180918806642,1.1944971202977663
280,-25.944944944944947,25.944944944944947,2.2960629551034626,3.219195020757684,1.1888350207988947
281,-26.034034034034036,26.034034034034036,2.2960629551034626,3.219195020757684,1.1888350207988947
282,-26.123123123123126,26.123123123123126,2.2960629551034626,3.219195020757684,1.1888350207988947
283,-26.212212212212215,26.212212212212215,2.2960629551034626,3.219195020757684,1.1888350207988947
284,-26.3013013013013,26.3013013013013,2.305896881324277,3.228604571755827,1.1834916752599873
285,-26.39039039039039,26.39039039039039,2.305896881324277,3.228604571755827,1.1834916752599873
286,-26.47947947947948,26.47947947947948,2.305896881324277,3.228604571755827,1.1834916752599873
287,-26.56856856856857,26.56856856856857,2.305896881324277,3.228604571755827,1.1834916752599873
288,-26.65765765765766,26.65765765765766,2.3166482873217555,3.238593081663181,1.1792482479239057
289,-26.746746746746748,26.746746746746748,2.3166482873217555,3.238593081663181,1.1792482479239057
290,-26.835835835835837,26.835835835835837,2.3166482873217555,3.238593081663181,1.1792482479239057
291,-26.924924924924927,26.924924924924927,2.3166482873217555,3.238593081663181,1.1792482479239057
292,-27.014014014014016,27.014014014014016,2.327682662459746,3.248474132820787,1.1746281015399982
293,-27.103103103103106,27.103103103103106,2.327682662459746,3.248474132820787,1.1746281015399982
294,-27.192192192192195,27.192192192192195,2.327682662459746,3.248474132820787,1.1746281015399982
295,-27.28128128128128,27.28128128128128,2.327682662459746,3.248474132820787,1.1746281015399982
