load_radius,satellite_range,latitude,error
0.2,85.19,-70.54,0.167456428318031
0.2,86.39,-70.54,0.15374320044544307
0.2,87.59,-70.54,0.14102765385702334
0.2,88.8,-70.54,0.13550756081339416
0.2,90.0,-70.54,0.13320389766919052
0.2,1.0,-68.11,7.742431745355335
0.2,2.2,-68.11,7.753654239222878
0.2,3.41,-68.11,7.755852413672265
0.2,4.61,-68.11,7.74457625023622
0.2,5.81,-68.11,7.738197136672423
0.2,7.01,-68.11,7.725615967653771
0.2,8.22,-68.11,7.718843679948175
0.2,9.42,-68.11,7.712993123045506
0.2,10.62,-68.11,7.701523950114673
0.2,11.82,-68.11,7.687338553554653
0.2,13.03,-68.11,7.662040129184616
0.2,14.23,-68.11,7.64608215566042
0.2,15.43,-68.11,7.6245706499360555
0.2,16.64,-68.11,7.603339060209488
0.2,17.84,-68.11,7.5862031168656365
0.2,19.04,-68.11,7.564740690706326
0.2,20.24,-68.11,7.549943562376742
0.2,21.45,-68.11,7.528742830423066
0.2,22.65,-68.11,7.516781101629206
0.2,23.85,-68.11,7.505731069136044
0.2,25.05,-68.11,7.495054798220613
0.2,26.26,-68.11,7.4855604742859265
0.2,27.46,-68.11,7.478708781785995
0.2,28.66,-68.11,7.473434681378089
0.2,29.86,-68.11,7.464558567996875
0.2,31.07,-68.11,7.459230135554763
0.2,32.27,-68.11,7.437752451112784
0.2,33.47,-68.11,7.4159777450387265
0.2,34.68,-68.11,7.386555747781859
0.2,35.88,-68.11,7.362477436722199
0.2,37.08,-68.11,7.333823640195932
0.2,38.28,-68.11,7.291552136449594
0.2,39.49,-68.11,7.255638308707229
0.2,40.69,-68.11,7.207014063647357
0.2,41.89,-68.11,7.164437270345905
0.2,43.09,-68.11,7.097049698402077
0.2,44.3,-68.11,7.043587327539565
0.2,45.5,-68.11,6.989072890662874
0.2,46.7,-68.11,6.908519496188801
0.2,47.91,-68.11,6.841316204497487
0.2,49.11,-68.11,6.7406691676476935
0.2,50.31,-68.11,6.65174489918613
0.2,51.51,-68.11,6.5226528395609895
0.2,52.72,-68.11,6.4137426553936825
0.2,53.92,-68.11,6.29337183418843
0.2,55.12,-68.11,6.108060582334218
0.2,56.32,-68.11,5.9506010296824865
0.2,57.53,-68.11,5.7154422545914105
0.2,58.73,-68.11,5.520434805239971
0.2,59.93,-68.11,5.241868797557825
0.2,61.14,-68.11,5.015748034266354
0.2,62.34,-68.11,4.685593194616424
0.2,63.54,-68.11,4.4107995608189245
0.2,64.74,-68.11,4.109623825616521
0.2,65.95,-68.11,3.6408043736052065
0.2,67.15,-68.11,3.2478993874133213
0.2,68.35,-68.11,2.54428166463686
0.2,69.55,-68.11,2.173723939078569
0.2,70.76,-68.11,1.8560632639630208
0.2,71.96,-68.11,1.688561824707809
0.2,73.16,-68.11,1.5455545619235063
0.2,74.36,-68.11,1.4020040432272578
0.2,75.57,-68.11,1.3195692235064347
0.2,76.77,-68.11,1.2322499053902694
0.2,77.97,-68.11,1.1762954637308614
0.2,79.18,-68.11,1.1139173394101176
0.2,80.38,-68.11,1.0730573936274248
0.2,81.58,-68.11,1.0362615036443283
0.2,82.78,-68.11,0.99842123136737
0.2,83.99,-68.11,0.9750267187721391
0.2,85.19,-68.11,0.9519737778588017
0.2,86.39,-68.11,0.9391007053233114
0.2,87.59,-68.11,0.9270954533332364
0.2,88.8,-68.11,0.9219098903028387
0.2,90.0,-68.11,0.9197102323276596
0.2,1.0,-65.68,9.204814531288157
0.2,2.2,-65.68,9.210122419932631
0.2,3.41,-65.68,9.206298614556363
0.2,4.61,-65.68,9.195431523752594
0.2,5.81,-65.68,9.188671862018055
0.2,7.01,-65.68,9.175498291767871
0.2,8.22,-65.68,9.1698161690349
0.2,9.42,-65.68,9.163157222717443
0.2,10.62,-65.68,9.149616228592393
0.2,11.82,-65.68,9.132183543748305
0.2,13.03,-65.68,9.104545125394345
0.2,14.23,-65.68,9.086301022244227
0.2,15.43,-65.68,9.062078212065726
0.2,16.64,-65.68,9.039591859491665
0.2,17.84,-65.68,9.020402901131675
0.2,19.04,-65.68,8.995425720382029
0.2,20.24,-65.68,8.976976512195249
0.2,21.45,-65.68,8.95174937106729
0.2,22.65,-65.68,8.93602656639751
0.2,23.85,-65.68,8.9200571101069
0.2,25.05,-65.68,8.9060108001217
0.2,26.26,-65.68,8.892663885182301
0.2,27.46,-65.68,8.87962258916213
0.2,28.66,-65.68,8.868870298715924
0.2,29.86,-65.68,8.853007738084719
0.2,31.07,-65.68,8.84151866272522
0.2,32.27,-65.68,8.81208943499487
0.2,33.47,-65.68,8.784201765826419
0.2,34.68,-65.68,8.744912193758049
0.2,35.88,-65.68,8.71331172575029
0.2,37.08,-65.68,8.675589604026888
0.2,38.28,-65.68,8.62115993130945
0.2,39.49,-65.68,8.574645062809651
0.2,40.69,-65.68,8.511747132396426
0.2,41.89,-65.68,8.458267376532323
0.2,43.09,-65.68,8.374882926799831
0.2,44.3,-65.68,8.309344735898756
0.2,45.5,-65.68,8.240777980793329
0.2,46.7,-65.68,8.140506718144467
0.2,47.91,-65.68,8.056387856369513
0.2,49.11,-65.68,7.932697517238516
0.2,50.31,-65.68,7.825462664859243
0.2,51.51,-65.68,7.669293193318325
0.2,52.72,-65.68,7.53934640533478
0.2,53.92,-65.68,7.394848092986011
0.2,55.12,-65.68,7.174412968213
0.2,56.32,-65.68,6.985786046350055
0.2,57.53,-65.68,6.705692008084988
0.2,58.73,-65.68,6.472011153071333
0.2,59.93,-65.68,6.1323096383039335
0.2,61.14,-65.68,5.852783624097282
0.2,62.34,-65.68,5.428263575002981
0.2,63.54,-65.68,5.059101103531102
0.2,64.74,-65.68,4.614113558909392
0.2,65.95,-65.68,3.696161095391824
0.2,67.15,-65.68,3.2296873582309256
0.2,68.35,-65.68,2.8624548596170447
0.2,69.55,-65.68,2.6650966891058325
0.2,70.76,-65.68,2.4631523416765857
0.2,71.96,-65.68,2.3465513566005627
0.2,73.16,-65.68,2.243925362576204
0.2,74.36,-65.68,2.135013531405748
0.2,75.57,-65.68,2.0704558672666864
0.2,76.77,-65.68,2.000608678080379
0.2,77.97,-65.68,1.9544892661847575
0.2,79.18,-65.68,1.9032753468753394
0.2,80.38,-65.68,1.8696803715994799
0.2,81.58,-65.68,1.83954575760503
0.2,82.78,-65.68,1.8071518988958368
0.2,83.99,-65.68,1.7863976650137194
0.2,85.19,-65.68,1.7650042496355465
0.2,86.39,-65.68,1.7528983513355383
0.2,87.59,-65.68,1.7416336247093878
0.2,88.8,-65.68,1.736745253124463
0.2,90.0,-65.68,1.7347052496035906
0.2,1.0,-63.24,9.957723766379576
0.2,2.2,-63.24,9.953006891582323
0.2,3.41,-63.24,9.938774336442904
0.2,4.61,-63.24,9.92872922946717
0.2,5.81,-63.24,9.92210814326813
0.2,7.01,-63.24,9.908541480746518
0.2,8.22,-63.24,9.905563734336804
0.2,9.42,-63.24,9.897560105460082
0.2,10.62,-63.24,9.88186992354113
0.2,11.82,-63.24,9.86015454827812
0.2,13.03,-63.24,9.830437289866907
0.2,14.23,-63.24,9.810466669348955
0.2,15.43,-63.24,9.78368726055474
0.2,16.64,-63.24,9.760923850592196
0.2,17.84,-63.24,9.739343867314444
0.2,19.04,-63.24,9.71090119524614
0.2,20.24,-63.24,9.688112189843949
0.2,21.45,-63.24,9.658930584102633
0.2,22.65,-63.24,9.639930963400802
0.2,23.85,-63.24,9.619058943229176
0.2,25.05,-63.24,9.602300522078473
0.2,26.26,-63.24,9.58456061141126
0.2,27.46,-63.24,9.565154774657438
0.2,28.66,-63.24,9.548081463414071
0.2,29.86,-63.24,9.524930988351496
0.2,31.07,-63.24,9.507512144315148
0.2,32.27,-63.24,9.469717352317486
0.2,33.47,-63.24,9.436147782197507
0.2,34.68,-63.24,9.386519634823843
0.2,35.88,-63.24,9.346269907844505
0.2,37.08,-63.24,9.298144697121614
0.2,38.28,-63.24,9.23084737002022
0.2,39.49,-63.24,9.173902795301107
0.2,40.69,-63.24,9.09585247765886
0.2,41.89,-63.24,9.031755090448248
0.2,43.09,-63.24,8.931374084785354
0.2,44.3,-63.24,8.851984082237962
0.2,45.5,-63.24,8.76716640662543
0.2,46.7,-63.24,8.645496825070778
0.2,47.91,-63.24,8.54409235683914
0.2,49.11,-63.24,8.395156281715806
0.2,50.31,-63.24,8.269258928125362
0.2,51.51,-63.24,8.083010778263722
0.2,52.72,-63.24,7.9278644235559455
0.2,53.92,-63.24,7.753705196338847
0.2,55.12,-63.24,7.491921546333315
0.2,56.32,-63.24,7.267671254251402
0.2,57.53,-63.24,6.9314068138854275
0.2,58.73,-63.24,6.651002494768291
0.2,59.93,-63.24,6.226232935234467
0.2,61.14,-63.24,5.860135531718251
0.2,62.34,-63.24,5.255772574366269
0.2,63.54,-63.24,4.516302979880566
0.2,64.74,-63.24,3.935207153696958
0.2,65.95,-63.24,3.4492982651997526
0.2,67.15,-63.24,3.200904752584103
0.2,68.35,-63.24,2.9724478243607324
0.2,69.55,-63.24,2.8414692502736374
0.2,70.76,-63.24,2.69852672608959
0.2,71.96,-63.24,2.6126636605208193
0.2,73.16,-63.24,2.534242934569554
0.2,74.36,-63.24,2.448329723297743
0.2,75.57,-63.24,2.3958235509178025
0.2,76.77,-63.24,2.3383481423133534
0.2,77.97,-63.24,2.299667116069572
0.2,79.18,-63.24,2.2566111876811625
0.2,80.38,-63.24,2.2285852395770642
0.2,81.58,-63.24,2.2031214435617454
0.2,82.78,-63.24,2.1748572721222086
0.2,83.99,-63.24,2.1561419173385126
0.2,85.19,-63.24,2.1361508736056876
0.2,86.39,-63.24,2.1246951866421964
0.2,87.59,-63.24,2.114058361973274
0.2,88.8,-63.24,2.10941978053476
0.2,90.0,-63.24,2.1075171760833493
0.2,1.0,-60.81,10.369739828173355
0.2,2.2,-60.81,10.377899879725675
0.2,3.41,-60.81,10.377252875370516
0.2,4.61,-60.81,10.364936114806671
0.2,5.81,-60.81,10.357179155115118
0.2,7.01,-60.81,10.341833448667598
0.2,8.22,-60.81,10.33285922741126
0.2,9.42,-60.81,10.323097221617337
0.2,10.62,-60.81,10.305332044238812
0.2,11.82,-60.81,10.285363465152077
0.2,13.03,-60.81,10.252907549577802
0.2,14.23,-60.81,10.231155339744921
0.2,15.43,-60.81,10.201150444709976
0.2,16.64,-60.81,10.173542744475817
0.2,17.84,-60.81,10.148797864927923
0.2,19.04,-60.81,10.116349826562987
0.2,20.24,-60.81,10.09218686988948
0.2,21.45,-60.81,10.058163559069499
0.2,22.65,-60.81,10.035710154906965
0.2,23.85,-60.81,10.0089177574106
0.2,25.05,-60.81,9.985744454700859
0.2,26.26,-60.81,9.962114124800957
0.2,27.46,-60.81,9.935000506451553
0.2,28.66,-60.81,9.913166953411462
0.2,29.86,-60.81,9.88104765587871
0.2,31.07,-60.81,9.857073342316616
0.2,32.27,-60.81,9.809033507035025
0.2,33.47,-60.81,9.765520065685333
0.2,34.68,-60.81,9.7031890338406
0.2,35.88,-60.81,9.651317693450352
0.2,37.08,-60.81,9.593438065127373
0.2,38.28,-60.81,9.510159573320875
0.2,39.49,-60.81,9.441260002546892
0.2,40.69,-60.81,9.344291037064234
0.2,41.89,-60.81,9.263637533949545
0.2,43.09,-60.81,9.141864662461648
0.2,44.3,-60.81,9.043783587703249
0.2,45.5,-60.81,8.941635994086457
0.2,46.7,-60.81,8.792504370127995
0.2,47.91,-60.81,8.670040434758173
0.2,49.11,-60.81,8.488159259936753
0.2,50.31,-60.81,8.333479069702
0.2,51.51,-60.81,8.106509295570731
0.2,52.72,-60.81,7.914713481352866
0.2,53.92,-60.81,7.70353223460065
0.2,55.12,-60.81,7.381198116869901
0.2,56.32,-60.81,7.105010066151208
0.2,57.53,-60.81,6.676798491590031
0.2,58.73,-60.81,6.301434533746748
0.2,59.93,-60.81,5.684380413593985
0.2,61.14,-60.81,4.930499025012065
0.2,62.34,-60.81,4.1936284949770775
0.2,63.54,-60.81,3.8370701500965945
0.2,64.74,-60.81,3.5593524138392523
0.2,65.95,-60.81,3.2761370185278285
0.2,67.15,-60.81,3.1231081170014634
0.2,68.35,-60.81,2.974818685971208
0.2,69.55,-60.81,2.8878271917080616
0.2,70.76,-60.81,2.7874294033491136
0.2,71.96,-60.81,2.7240274425433473
0.2,73.16,-60.81,2.6649983570266644
0.2,74.36,-60.81,2.598002615027729
0.2,75.57,-60.81,2.5559374336950995
0.2,76.77,-60.81,2.508963996937244
0.2,77.97,-60.81,2.4767459029765373
0.2,79.18,-60.81,2.4407811034973714
0.2,80.38,-60.81,2.4175187807299103
0.2,81.58,-60.81,2.3961595986176025
0.2,82.78,-60.81,2.3716444900497273
0.2,83.99,-60.81,2.354714220329559
0.2,85.19,-60.81,2.3360952094360323
0.2,86.39,-60.81,2.3254249335695714
0.2,87.59,-60.81,2.3154255320358597
0.2,88.8,-60.81,2.311110086776647
0.2,90.0,-60.81,2.309278001601129
0.2,1.0,-58.38,10.594961591921038
0.2,2.2,-58.38,10.606262451369698
0.2,3.41,-58.38,10.609040691825422
0.2,4.61,-58.38,10.5957067401307
0.2,5.81,-58.38,10.586695547374635
0.2,7.01,-58.38,10.569931310750048
0.2,8.22,-58.38,10.558234528298208
0.2,9.42,-58.38,10.547183481957173
0.2,10.62,-58.38,10.52685553636083
0.2,11.82,-58.38,10.505791757426099
0.2,13.03,-58.38,10.470448957097902
0.2,14.23,-58.38,10.445910073037249
0.2,15.43,-58.38,10.412370356168484
0.2,16.64,-58.38,10.38128323110938
0.2,17.84,-58.38,10.353767963522849
0.2,19.04,-58.38,10.316728915765628
0.2,20.24,-58.38,10.289389999851513
0.2,21.45,-58.38,10.249937401980622
0.2,22.65,-58.38,10.222620889234708
0.2,23.85,-58.38,10.189080456635326
0.2,25.05,-58.38,10.15982232930592
0.2,26.26,-58.38,10.130529517417099
0.2,27.46,-58.38,10.09456305178589
0.2,28.66,-58.38,10.066157052900785
0.2,29.86,-58.38,10.023777166101713
0.2,31.07,-58.38,9.9909371404916
0.2,32.27,-58.38,9.931034104509141
0.2,33.47,-58.38,9.876999382848837
0.2,34.68,-58.38,9.799815319091401
0.2,35.88,-58.38,9.736089760124008
0.2,37.08,-58.38,9.665901512059474
0.2,38.28,-58.38,9.563997337647315
0.2,39.49,-58.38,9.479194996351932
0.2,40.69,-58.38,9.359879972720544
0.2,41.89,-58.38,9.260365950906035
0.2,43.09,-58.38,9.112911190011422
0.2,44.3,-58.38,8.994557264035262
0.2,45.5,-58.38,8.870705471198136
0.2,46.7,-58.38,8.687951949009287
0.2,47.91,-58.38,8.536472431709988
0.2,49.11,-58.38,8.312688725684755
0.2,50.31,-58.38,8.120962267656024
0.2,51.51,-58.38,7.83927194376715
0.2,52.72,-58.38,7.600709636142872
0.2,53.92,-58.38,7.3361176615040815
0.2,55.12,-58.38,6.92020100134487
0.2,56.32,-58.38,6.546918602461257
0.2,57.53,-58.38,5.921662718062773
0.2,58.73,-58.38,5.150912280033695
0.2,59.93,-58.38,4.398790553075554
0.2,61.14,-58.38,4.037255842454758
0.2,62.34,-58.38,3.677514643707688
0.2,63.54,-58.38,3.4659637038137965
0.2,64.74,-58.38,3.298188068639519
0.2,65.95,-58.38,3.120866302298288
0.2,67.15,-58.38,3.0250560160406885
0.2,68.35,-58.38,2.929800807744537
0.2,69.55,-58.38,2.872115732668133
0.2,70.76,-58.38,2.80286773763541
0.2,71.96,-58.38,2.7562706123808542
0.2,73.16,-58.38,2.712829726152915
0.2,74.36,-58.38,2.660573375107659
0.2,75.57,-58.38,2.626896029106409
0.2,76.77,-58.38,2.5884264691229215
0.2,77.97,-58.38,2.5612232604925316
0.2,79.18,-58.38,2.5311235207956924
0.2,80.38,-58.38,2.5116586400796503
0.2,81.58,-58.38,2.493958849479369
0.2,82.78,-58.38,2.4726222497691053
0.2,83.99,-58.38,2.4573685994197985
0.2,85.19,-58.38,2.440021190788785
0.2,86.39,-58.38,2.430021840872963
0.2,87.59,-58.38,2.4206440475103226
0.2,88.8,-58.38,2.416598687163244
0.2,90.0,-58.38,2.4148801975864855
0.2,1.0,-55.95,10.7028462489874
0.2,2.2,-55.95,10.701186447384691
0.2,3.41,-55.95,10.69051710901052
0.2,4.61,-55.95,10.678128443950385
0.2,5.81,-55.95,10.66861888156565
0.2,7.01,-55.95,10.651089149973583
0.2,8.22,-55.95,10.642462332857727
0.2,9.42,-55.95,10.629863764177845
0.2,10.62,-55.95,10.60629071877134
0.2,11.82,-55.95,10.579434432109636
0.2,13.03,-55.95,10.541052352693498
0.2,14.23,-55.95,10.513330812898118
0.2,15.43,-55.95,10.47590931565351
0.2,16.64,-55.95,10.443968587918745
0.2,17.84,-55.95,10.41338537524537
0.2,19.04,-55.95,10.3710294596311
0.2,20.24,-55.95,10.337446770044235
0.2,21.45,-55.95,10.291862361573694
0.2,22.65,-55.95,10.258819116379552
0.2,23.85,-55.95,10.21756629273377
0.2,25.05,-55.95,10.18354386813972
0.2,26.26,-55.95,10.14797724198924
0.2,27.46,-55.95,10.101812687266287
0.2,28.66,-55.95,10.063724859432284
0.2,29.86,-55.95,10.00951942423032
0.2,31.07,-55.95,9.966098407705466
0.2,32.27,-55.95,9.892386281654371
0.2,33.47,-55.95,9.828306878674175
0.2,34.68,-55.95,9.73379458994282
0.2,35.88,-55.95,9.656620670706685
0.2,37.08,-55.95,9.56957395447092
0.2,38.28,-55.95,9.445673234043529
0.2,39.49,-55.95,9.341494804659485
0.2,40.69,-55.95,9.195427913249917
0.2,41.89,-55.95,9.075850685065292
0.2,43.09,-55.95,8.89712553626451
0.2,44.3,-55.95,8.75439330440086
0.2,45.5,-55.95,8.60044065731403
0.2,46.7,-55.95,8.374916998871734
0.2,47.91,-55.95,8.184906829487815
0.2,49.11,-55.95,7.904823440523181
0.2,50.31,-55.95,7.665896561646188
0.2,51.51,-55.95,7.304210704904423
0.2,52.72,-55.95,6.994129356059662
0.2,53.92,-55.95,6.630064968235924
0.2,55.12,-55.95,6.013883170246416
0.2,56.32,-55.95,5.233548090710552
0.2,57.53,-55.95,4.470413609677359
0.2,58.73,-55.95,4.102572101531191
0.2,59.93,-55.95,3.7375083814617427
0.2,61.14,-55.95,3.5254059702445697
0.2,62.34,-55.95,3.306859920858155
0.2,63.54,-55.95,3.1775989150704804
0.2,64.74,-55.95,3.0756098501796223
0.2,65.95,-55.95,2.968296360910779
0.2,67.15,-55.95,2.910617201763548
0.2,68.35,-55.95,2.8539331682178157
0.2,69.55,-55.95,2.8184688418016073
0.2,70.76,-55.95,2.773022893416996
0.2,71.96,-55.95,2.739991529196012
0.2,73.16,-55.95,2.7086253785590837
0.2,74.36,-55.95,2.668164720048887
0.2,75.57,-55.95,2.641191843029954
0.2,76.77,-55.95,2.6097755018284965
0.2,77.97,-55.95,2.5868047908139724
0.2,79.18,-55.95,2.5616593782483954
0.2,80.38,-55.95,2.545456485200857
0.2,81.58,-55.95,2.53083447464341
0.2,82.78,-55.95,2.5122545995128873
0.2,83.99,-55.95,2.4985936063752625
0.2,85.19,-55.95,2.4824850117583015
0.2,86.39,-55.95,2.4730707801612817
0.2,87.59,-55.95,2.464310060848528
0.2,88.8,-55.95,2.4604903164337
0.2,90.0,-55.95,2.4589266884332375
0.2,1.0,-53.51,10.660607377867768
0.2,2.2,-53.51,10.654576755827986
0.2,3.41,-53.51,10.639455733053655
0.2,4.61,-53.51,10.626703226780425
0.2,5.81,-53.51,10.61673063191134
0.2,7.01,-53.51,10.597786545338684
0.2,8.22,-53.51,10.588968256834047
0.2,9.42,-53.51,10.573787880431523
0.2,10.62,-53.51,10.546713133220289
0.2,11.82,-53.51,10.516071897743846
0.2,13.03,-53.51,10.474046955175575
0.2,14.23,-53.51,10.443575730747394
0.2,15.43,-53.51,10.401611302661525
0.2,16.64,-53.51,10.366874409001275
0.2,17.84,-53.51,10.331852562544764
0.2,19.04,-53.51,10.283441673279322
0.2,20.24,-53.51,10.244160644533517
0.2,21.45,-53.51,10.191461234435886
0.2,22.65,-53.51,10.152890500571425
0.2,23.85,-53.51,10.10276454134171
0.2,25.05,-53.51,10.062148642665377
0.2,26.26,-53.51,10.018130392330626
0.2,27.46,-53.51,9.960203815446862
0.2,28.66,-53.51,9.91189229268124
0.2,29.86,-53.51,9.843912890163297
0.2,31.07,-53.51,9.78968839964254
0.2,32.27,-53.51,9.699910305192303
0.2,33.47,-53.51,9.623239281781343
0.2,34.68,-53.51,9.508520951024458
0.2,35.88,-53.51,9.413506164197935
0.2,37.08,-53.51,9.307223246927203
0.2,38.28,-53.51,9.15692394418805
0.2,39.49,-53.51,9.031688542484938
0.2,40.69,-53.51,8.853100615692089
0.2,41.89,-53.51,8.708230061555918
0.2,43.09,-53.51,8.490552787127363
0.2,44.3,-53.51,8.31370406453879
0.2,45.5,-53.51,8.120954200167546
0.2,46.7,-53.51,7.83792236405724
0.2,47.91,-53.51,7.598647473495004
0.2,49.11,-53.51,7.2363341158187335
0.2,50.31,-53.51,6.924015372822729
0.2,51.51,-53.51,6.421242768277349
0.2,52.72,-53.51,5.943902855618384
0.2,53.92,-53.51,5.167318978512294
0.2,55.12,-53.51,4.410400717709996
0.2,56.32,-53.51,4.043371038031707
0.2,57.53,-53.51,3.6778590176783914
0.2,58.73,-53.51,3.463423023668623
0.2,59.93,-53.51,3.2437929569453687
0.2,61.14,-53.51,3.116961018477327
0.2,62.34,-53.51,2.985611157786965
0.2,63.54,-53.51,2.9109227753128986
0.2,64.74,-53.51,2.8525258344708493
0.2,65.95,-53.51,2.7957743656218974
0.2,67.15,-53.51,2.7663844867302934
0.2,68.35,-53.51,2.738803101563305
0.2,69.55,-53.51,2.72125347567292
0.2,70.76,-53.51,2.694239854355853
0.2,71.96,-53.51,2.672136519470881
0.2,73.16,-53.51,2.649915398380846
0.2,74.36,-53.51,2.619146605851388
0.2,75.57,-53.51,2.597659164877347
0.2,76.77,-53.51,2.572181646541579
0.2,77.97,-53.51,2.5530884399572935
0.2,79.18,-53.51,2.5321874805685227
0.2,80.38,-53.51,2.518916043975176
0.2,81.58,-53.51,2.5067316570984426
0.2,82.78,-53.51,2.490608312735969
0.2,83.99,-53.51,2.478319569908941
0.2,85.19,-53.51,2.4634472369858154
0.2,86.39,-53.51,2.454703461196851
0.2,87.59,-53.51,2.4465599774918254
0.2,88.8,-53.51,2.44300913476306
0.2,90.0,-53.51,2.4415573749692094
0.2,1.0,-51.08,10.53038422780097
0.2,2.2,-51.08,10.536373551265141
0.2,3.41,-51.08,10.533993329043275
0.2,4.61,-51.08,10.518625920975095
0.2,5.81,-51.08,10.507123594283806
0.2,7.01,-51.08,10.48565641096855
0.2,8.22,-51.08,10.470220508968666
0.2,9.42,-51.08,10.452169163965138
0.2,10.62,-51.08,10.421432965703282
0.2,11.82,-51.08,10.391195285889673
0.2,13.03,-51.08,10.344773388527713
0.2,14.23,-51.08,10.311156256042219
0.2,15.43,-51.08,10.263846315104338
0.2,16.64,-51.08,10.222651477989874
0.2,17.84,-51.08,10.182457779095923
0.2,19.04,-51.08,10.12717418400561
0.2,20.24,-51.08,10.08411513334304
0.2,21.45,-51.08,10.023163350007577
0.2,22.65,-51.08,9.978399884814024
0.2,23.85,-51.08,9.918060509477922
0.2,25.05,-51.08,9.867460387086407
0.2,26.26,-51.08,9.813455675233294
0.2,27.46,-51.08,9.741933902333653
0.2,28.66,-51.08,9.684081249736494
0.2,29.86,-51.08,9.600052666955673
0.2,31.07,-51.08,9.533535548562549
0.2,32.27,-51.08,9.42492593030857
0.2,33.47,-51.08,9.33085392305217
0.2,34.68,-51.08,9.192087726866243
0.2,35.88,-51.08,9.075223798529656
0.2,37.08,-51.08,8.948579302709456
0.2,38.28,-51.08,8.766091883265542
0.2,39.49,-51.08,8.615458984554555
0.2,40.69,-51.08,8.396229489013756
0.2,41.89,-51.08,8.215539512281111
0.2,43.09,-51.08,7.946836862881391
0.2,44.3,-51.08,7.723021879207221
0.2,45.5,-51.08,7.48078707288929
0.2,46.7,-51.08,7.113521287237747
0.2,47.91,-51.08,6.798720953301914
0.2,49.11,-51.08,6.2911547803087995
0.2,50.31,-51.08,5.806868008211484
0.2,51.51,-51.08,4.748677935817802
0.2,52.72,-51.08,4.255679894307268
0.2,53.92,-51.08,3.897317757744311
0.2,55.12,-51.08,3.54319232466531
0.2,56.32,-51.08,3.333928345234963
0.2,57.53,-51.08,3.1182895281031913
0.2,58.73,-51.08,2.991513085314781
0.2,59.93,-51.08,2.8621241974256373
0.2,61.14,-51.08,2.7914635086768103
0.2,62.34,-51.08,2.721340290412992
0.2,63.54,-51.08,2.684392973172378
0.2,64.74,-51.08,2.658860007021249
0.2,65.95,-51.08,2.6401549764267584
0.2,67.15,-51.08,2.6333638817124325
0.2,68.35,-51.08,2.628032482442412
0.2,69.55,-51.08,2.6241514776337307
0.2,70.76,-51.08,2.611682453460684
0.2,71.96,-51.08,2.5981217588477725
0.2,73.16,-51.08,2.5835219822742963
0.2,74.36,-51.08,2.5609083489912425
0.2,75.57,-51.08,2.5441849055668393
0.2,76.77,-51.08,2.5238274824467872
0.2,77.97,-51.08,2.5081481377143504
0.2,79.18,-51.08,2.490972156927213
0.2,80.38,-51.08,2.4802437682863454
0.2,81.58,-51.08,2.4702121063642775
0.2,82.78,-51.08,2.4563357344249024
0.2,83.99,-51.08,2.4452731554301184
0.2,85.19,-51.08,2.431633662801142
0.2,86.39,-51.08,2.4236475013515792
0.2,87.59,-51.08,2.4161345786718607
0.2,88.8,-51.08,2.4128991592510913
0.2,90.0,-51.08,2.4115213856200346
0.2,1.0,-48.65,10.326731271035781
0.2,2.2,-48.65,10.33688674085591
0.2,3.41,-48.65,10.339057438428137
0.2,4.61,-48.65,10.322015136445023
0.2,5.81,-48.65,10.308474872170098
0.2,7.01,-48.65,10.284602106821827
0.2,8.22,-48.65,10.264957334277026
0.2,9.42,-48.65,10.244580900274435
0.2,10.62,-48.65,10.209492238737466
0.2,11.82,-48.65,10.177132427246777
0.2,13.03,-48.65,10.125832240064291
0.2,14.23,-48.65,10.087570456484178
0.2,15.43,-48.65,10.034215934999198
0.2,16.64,-48.65,9.987252376742992
0.2,17.84,-48.65,9.942186782657105
0.2,19.04,-48.65,9.87896245862424
0.2,20.24,-48.65,9.830225133140459
0.2,21.45,-48.65,9.759824087851221
0.2,22.65,-48.65,9.70667356903671
0.2,23.85,-48.65,9.634517387953803
0.2,25.05,-48.65,9.573322195304215
0.2,26.26,-48.65,9.50915648750192
0.2,27.46,-48.65,9.421797812465716
0.2,28.66,-48.65,9.351938016379336
0.2,29.86,-48.65,9.249137237661094
0.2,31.07,-48.65,9.166298397349912
0.2,32.27,-48.65,9.035221435743418
0.2,33.47,-48.65,8.92096573315184
0.2,34.68,-48.65,8.752905536070045
0.2,35.88,-48.65,8.611889921015395
0.2,37.08,-48.65,8.45952325776484
0.2,38.28,-48.65,8.23684597896765
0.2,39.49,-48.65,8.050579335744949
0.2,40.69,-48.65,7.778158512064185
0.2,41.89,-48.65,7.549341527121403
0.2,43.09,-48.65,7.208517997639894
0.2,44.3,-48.65,6.920281125084962
0.2,45.5,-48.65,6.600950463960938
0.2,46.7,-48.65,6.084830494286078
0.2,47.91,-48.65,5.593123814581518
0.2,49.11,-48.65,4.513634834888029
0.2,50.31,-48.65,4.014956926366025
