,segment,greenland_contribution,west_antarctic_contribution,east_antarctic_contribution,error
300,26,0.19999999999999996,0.2,0.6000000000000001,1.118829964941962
301,26,0.09999999999999998,0.2,0.7000000000000001,1.1903767257819013
302,26,0.7,0.30000000000000004,0.0,0.7873009988883015
303,26,0.6,0.30000000000000004,0.1,0.2228737930015641
304,26,0.49999999999999994,0.30000000000000004,0.2,0.6541356319529901
305,26,0.3999999999999999,0.30000000000000004,0.30000000000000004,0.893226740840989
306,26,0.29999999999999993,0.30000000000000004,0.4,1.045212444420453
307,26,0.19999999999999996,0.30000000000000004,0.5,1.150359067252976
308,26,0.09999999999999987,0.30000000000000004,0.6000000000000001,1.2274280166585423
309,26,0.6,0.4,0.0,0.2587307689146298
310,26,0.5,0.4,0.1,0.5451969367220402
311,26,0.39999999999999997,0.4,0.2,0.8859606698771937
312,26,0.29999999999999993,0.4,0.30000000000000004,1.074203226126679
313,26,0.19999999999999996,0.4,0.4,1.1936303643852761
314,26,0.09999999999999998,0.4,0.5,1.2761456739977337
315,26,0.5,0.5,0.0,0.283492409507437
316,26,0.4,0.5,0.1,0.8724505027561253
317,26,0.3,0.5,0.2,1.120304615239179
318,26,0.19999999999999996,0.5,0.30000000000000004,1.2567044483304206
319,26,0.09999999999999998,0.5,0.4,1.3430693690051814
320,26,0.3999999999999999,0.6000000000000001,0.0,0.8399044402559623
321,26,0.29999999999999993,0.6000000000000001,0.1,1.2047484904534482
322,26,0.1999999999999999,0.6000000000000001,0.2,1.3570680954206997
323,26,0.09999999999999987,0.6000000000000001,0.30000000000000004,1.4407497579565436
324,26,0.29999999999999993,0.7000000000000001,0.0,1.4110696460181293
325,26,0.19999999999999993,0.7000000000000001,0.1,1.5422084409268202
326,26,0.09999999999999992,0.7000000000000001,0.2,1.5965383213078983
327,26,0.19999999999999996,0.8,0.0,1.9975826774007184
328,26,0.09999999999999995,0.8,0.1,1.8849515756748054
329,26,0.09999999999999998,0.9,0.0,2.6000705780356954
330,31,1.0,0.0,0.0,2.483845731035248
331,31,0.9,0.0,0.1,0.840592133708298
332,31,0.8,0.0,0.2,0.12426392992951178
333,31,0.7,0.0,0.30000000000000004,0.2769340940371501
334,31,0.6,0.0,0.4,0.5334509656566288
335,31,0.5,0.0,0.5,0.7115937478746686
336,31,0.3999999999999999,0.0,0.6000000000000001,0.8425211312792034
