length_scale,satellite_range,error,true_mean,estimate,num_error
0.005,60.33,94.12057903907352,-5.641731914066118e-13,-1.0951762659417354e-12,-5.310030745351236e-13
0.1,1.0,93.91560117610484,-2.3245658379908953e-13,-1.4143585650738653e-14,2.1831299814835087e-13
0.005,90.0,93.28090550959594,-2.8219263439897096e-13,-5.454244790477146e-13,-2.6323184464874363e-13
0.005,1.0,93.22215181141894,-1.3592128628178833e-13,-9.212538440146266e-15,1.2670874784164206e-13
0.005,10.89,92.67131604520245,3.236027227602216e-13,2.371582082021638e-14,-2.9988690194000523e-13
0.005,40.56,92.57432287143396,-5.641731914066118e-13,-1.0864527031734417e-12,-5.222795117668299e-13
0.1,30.67,92.32413615101312,-2.635072768793525e-13,-5.06788093953273e-13,-2.432808170739205e-13
0.1,30.67,91.85524798225244,-1.5558979174747718e-13,-2.985071807921925e-13,-1.429173890447153e-13
0.005,10.89,91.71127696419856,-6.774587530284787e-13,-5.615267972032475e-14,6.213060733081539e-13
0.005,60.33,91.6687343785424,-6.61261964460597e-13,-5.5091490712880926e-14,6.06170473747716e-13
0.005,20.78,91.66464596567602,-6.774587530284787e-13,-5.646858550144034e-14,6.209901675270384e-13
0.1,40.56,90.67498316127867,-2.3258021369803867e-13,-2.1688144090876167e-14,2.108920696071625e-13
0.005,30.67,90.57120481112008,-2.215095027143373e-13,-4.2213332809383335e-13,-2.0062382537949603e-13
0.005,1.0,90.45376732417803,-6.774587530284787e-13,-6.467178884682073e-14,6.127869641816579e-13
0.005,80.11,90.35865479822586,-2.6820630416886777e-13,-2.585869563784091e-14,2.423476085310269e-13
0.005,30.67,90.19492035970453,-5.641731914066118e-13,-1.0730287520866087e-12,-5.088555606799969e-13
0.005,50.44,90.0376287682434,-2.261161248250455e-13,-4.297057218801578e-13,-2.035895970551123e-13
0.005,70.22,89.78404621124473,-2.6820630416886777e-13,-2.7399832092419953e-14,2.408064720764478e-13
0.005,10.89,89.55695763965335,-1.3592128628178833e-13,-1.4194317503135207e-14,1.2172696877865314e-13
0.1,50.44,89.53282693693153,-1.171263275662932e-13,-1.2259815408780377e-14,1.0486651215751281e-13
0.1,80.11,89.49283369358623,-3.809759972196965e-13,-7.219222128240012e-13,-3.4094621560430475e-13
0.005,30.67,89.44572540700402,-1.3592128628178833e-13,-1.4345505784512125e-14,1.215757804972762e-13
0.1,90.0,89.21322884501865,-2.5674524776583184e-13,-2.7694522327790143e-14,2.290507254380417e-13
0.005,30.67,88.73963597425907,-2.8219263439897096e-13,-5.326093509107896e-13,-2.5041671651181863e-13
0.1,60.33,88.71626897027633,3.029961672885359e-13,3.418927254720999e-14,-2.6880689474132595e-13
0.1,80.11,88.45826197113198,-1.171263275662932e-13,-1.3518413890535399e-14,1.0360791367575779e-13
0.005,20.78,88.42016551260745,-1.3592128628178833e-13,-1.5739459984566085e-14,1.2018182629722225e-13
0.1,20.78,87.97881902211888,-2.635072768793525e-13,-4.953378671151517e-13,-2.318305902357992e-13
0.005,20.78,87.9097503309406,3.236027227602216e-13,3.912437711758488e-14,-2.844783456426367e-13
0.1,40.56,86.65070333193708,-2.635072768793525e-13,-4.918381856261462e-13,-2.2833090874679375e-13
0.1,20.78,86.45768724739371,3.549925333464493e-13,4.807419911417638e-14,-3.0691833423227294e-13
0.005,20.78,86.23943004621317,-5.641731914066118e-13,-1.0507129361492051e-12,-4.865397447425933e-13
0.005,40.56,85.99073297417917,-2.586797527155791e-13,-3.6239137299658473e-14,2.2244061541592062e-13
0.1,80.11,85.95417079559493,3.029961672885359e-13,4.255832415324121e-14,-2.604378431352947e-13
0.005,70.22,84.98612792312423,-5.641731914066118e-13,-1.0436421415634074e-12,-4.794689501567956e-13
0.1,90.0,84.92414155247141,3.029961672885359e-13,4.5679273281856624e-14,-2.573168940066793e-13
0.005,80.11,84.88190134420113,-2.8219263439897096e-13,-5.217231079301076e-13,-2.3953047353113666e-13
0.005,40.56,84.5397673386599,4.4999232881401405e-13,8.304147966351989e-13,3.804224678211849e-13
0.1,90.0,84.28098865630832,-3.809759972196965e-13,-7.020663342196864e-13,-3.210903369999899e-13
0.1,1.0,84.2177333642964,-2.635072768793525e-13,-4.854271327171238e-13,-2.2191985583777133e-13
0.1,50.44,84.12410926466158,-3.369967689092622e-13,-6.20492299004869e-13,-2.8349553009560685e-13
0.1,40.56,83.92855232792876,-3.809759972196965e-13,-7.007236364030779e-13,-3.197476391833814e-13
0.005,10.89,83.56030178238497,-5.641731914066118e-13,-1.035598012721289e-12,-4.714248213146772e-13
0.1,10.89,83.23907063458044,-2.635072768793525e-13,-4.828482852082162e-13,-2.193410083288637e-13
0.005,1.0,82.88621880581593,-5.641731914066118e-13,-1.0317950172796508e-12,-4.67621825873039e-13
0.005,20.78,82.58304487296037,-2.215095027143373e-13,-4.0443879473878987e-13,-1.8292929202445255e-13
0.1,40.56,82.46162084209953,-3.369967689092622e-13,-6.148897667373443e-13,-2.7789299782808216e-13
0.1,80.11,82.44779855339085,-2.5674524776583184e-13,-4.506444309245458e-14,2.1168080467337727e-13
0.1,60.33,82.07383183490033,-3.369967689092622e-13,-6.135829303128977e-13,-2.7658616140363555e-13
0.1,10.89,81.360864297409,3.549925333464493e-13,6.616754002451027e-14,-2.88824993321939e-13
0.1,30.67,81.09689186872308,-3.369967689092622e-13,-6.102906741926972e-13,-2.73293905283435e-13
0.005,20.78,81.0592503113944,-2.8219263439897096e-13,-5.109358682767509e-13,-2.2874323387777993e-13
0.1,60.33,81.04867977690522,1.8871737718690446e-13,3.4167031990649304e-13,1.5295294271958858e-13
0.1,90.0,80.92049382428578,3.510398138498111e-13,6.697666296269041e-14,-2.840631508871207e-13
0.005,10.89,80.51937762294602,-2.8219263439897096e-13,-5.094123873148179e-13,-2.2721975291584692e-13
0.005,60.33,80.45809550861226,-1.3465478112127576e-12,-2.429954535227446e-12,-1.0834067240146884e-12
0.005,10.89,80.43525058299895,-2.215095027143373e-13,-3.996812262877694e-13,-1.7817172357343207e-13
0.1,60.33,80.23896665059158,-9.533610109938582e-14,-1.7183280346649628e-13,-7.649670236711046e-14
0.1,40.56,80.02526770148037,-1.5558979174747718e-13,-2.801009391095716e-13,-1.2451114736209444e-13
0.005,80.11,80.01701325589809,-2.586797527155791e-13,-5.169194069482978e-14,2.0698781202074931e-13
0.1,1.0,79.53789847043082,-3.7360286542554096e-13,-6.70758733210328e-13,-2.9715586778478706e-13
0.1,80.11,79.49022842886478,3.510398138498111e-13,7.199746394433456e-14,-2.790423499054766e-13
0.005,1.0,79.04437149066375,-2.8219263439897096e-13,-5.052500286525841e-13,-2.2305739425361316e-13
0.005,50.44,78.57144959931475,-1.3465478112127576e-12,-2.4045499460304655e-12,-1.0580021348177079e-12
0.1,10.89,78.45352536214568,-3.7360286542554096e-13,-6.667074842058707e-13,-2.9310461878032974e-13
0.1,70.22,78.41628458634509,-3.9513006477107136e-13,-8.528374869397837e-14,3.09846316077093e-13
0.005,80.11,78.02684218381862,7.430336896372538e-14,1.3227994140231184e-13,5.797657243858646e-14
0.1,50.44,77.92021528223752,-2.635072768793525e-13,-4.688327143081056e-13,-2.0532543742875315e-13
0.1,1.0,77.91121796245335,3.549925333464493e-13,7.841352694046229e-14,-2.76579006405987e-13
0.1,70.22,77.28360805235377,-3.369967689092622e-13,-5.974400309421927e-13,-2.6044326203293054e-13
0.1,60.33,76.96372767921576,-3.9513006477107136e-13,-9.10232377419551e-14,3.0410682702911624e-13
0.1,70.22,76.6802756180359,1.3727054978247414e-13,3.201111386687979e-14,-1.0525943591559436e-13
0.1,50.44,76.3266048502995,3.510398138498111e-13,8.310304226543889e-14,-2.6793677158437225e-13
0.005,30.67,76.23969513873877,-2.586797527155791e-13,-6.146309785957826e-14,1.9721665485600082e-13
0.005,40.56,76.17039942342625,7.430336896372538e-14,1.7706196038993623e-14,-5.6597172924731756e-14
0.1,60.33,75.49154277342733,3.510398138498111e-13,8.603444262562127e-14,-2.6500537122418986e-13
0.005,90.0,75.48179387436467,-2.586797527155791e-13,-6.342363497608947e-14,1.9525611773948963e-13
0.005,30.67,75.06837397789923,3.236027227602216e-13,8.067942063591402e-14,-2.429233021243076e-13
0.005,90.0,74.99888664934849,-5.658694675168539e-13,-1.4147366699061685e-13,4.243958005262371e-13
0.1,90.0,74.93587226296191,-1.171263275662932e-13,-2.935669235491738e-14,8.776963521137581e-14
0.005,30.67,74.87094216154615,4.4999232881401405e-13,7.869058250517491e-13,3.3691349623773506e-13
0.1,10.89,74.37943857271142,3.510398138498111e-13,8.993837114163035e-14,-2.6110144270818075e-13
0.005,50.44,74.29808369879879,-6.61261964460597e-13,-1.6995699663734158e-13,4.913049678232554e-13
0.1,50.44,74.0418395614239,-3.9513006477107136e-13,-1.0256849615432436e-13,2.92561568616747e-13
0.1,50.44,73.49929543769609,-3.7360286542554096e-13,-6.481983392483575e-13,-2.745954738228165e-13
0.1,30.67,73.39872978471828,-3.809759972196965e-13,-6.606075399636173e-13,-2.7963154274392085e-13
0.1,40.56,73.38034879987727,-1.171263275662932e-13,-3.117861986166045e-14,8.594770770463274e-14
0.005,50.44,73.30847863422656,-2.6820630416886777e-13,-7.158834298158466e-14,1.966179611872831e-13
0.1,20.78,73.30260135770396,-3.7360286542554096e-13,-6.474634845293844e-13,-2.738606191038435e-13
0.1,70.22,73.1854695556842,-2.5674524776583184e-13,-6.884503262650301e-14,1.8790021513932882e-13
0.005,70.22,72.9839642564349,-1.3465478112127576e-12,-2.329311784444083e-12,-9.827639732313255e-13
0.1,50.44,72.5838194667437,3.029961672885359e-13,8.306997623267225e-14,-2.1992619105586368e-13
0.1,30.67,72.49419003793791,-2.3258021369803867e-13,-6.397307158914042e-14,1.6860714210889824e-13
0.1,90.0,72.46453478583138,-3.7360286542554096e-13,-6.443324438026948e-13,-2.707295783771539e-13
0.1,40.56,72.4387718883944,3.510398138498111e-13,9.675088385770207e-14,-2.54288929992109e-13
0.1,40.56,72.41109605668957,-3.9513006477107136e-13,-1.090120540208311e-13,2.8611801075024023e-13
0.1,40.56,72.19310637806504,-3.7360286542554096e-13,-6.433183794937009e-13,-2.6971551406815993e-13
0.1,60.33,72.13243489484445,7.799813190114358e-13,1.3426008361393087e-12,5.62619517127873e-13
0.005,40.56,72.10445072101241,-1.3465478112127576e-12,-2.3174687141835317e-12,-9.709209029707741e-13
0.1,20.78,71.98724984343477,-3.369967689092622e-13,-5.795914749082752e-13,-2.4259470599901306e-13
0.1,70.22,71.86473395531377,3.510398138498111e-13,9.876598554941568e-14,-2.5227382830039544e-13
0.1,20.78,71.54967905962782,3.510398138498111e-13,9.98719536687563e-14,-2.511678601810548e-13
0.005,1.0,71.49396551581255,-2.215095027143373e-13,-3.798754301991735e-13,-1.5836592748483618e-13
0.1,10.89,71.33859211228412,2.1306335972438884e-13,3.6505976085889924e-13,1.519964011345104e-13
0.005,20.78,71.00239014746295,4.4999232881401405e-13,7.694976377521946e-13,3.1950530893818057e-13
0.1,1.0,70.63818272401244,2.1306335972438884e-13,3.6356744508442254e-13,1.505040853600337e-13
0.1,70.22,70.55715745744325,7.561791438622753e-13,2.2264063466702337e-13,-5.335385091952519e-13
0.005,10.89,70.43103779579963,4.4999232881401405e-13,7.669265959992112e-13,3.1693426718519717e-13
0.1,30.67,70.37771118916498,3.510398138498111e-13,1.0398602749960865e-13,-2.4705378635020245e-13
0.1,70.22,70.2137174034004,-4.977613431548125e-13,-8.472580859809027e-13,-3.4949674282609016e-13
0.1,30.67,70.02800238453004,-3.9513006477107136e-13,-1.1842837359119043e-13,2.7670169117988096e-13
0.005,60.33,69.83324029084548,6.109536114182372e-13,1.8430490789094119e-13,-4.26648703527296e-13
0.005,80.11,69.71514721318042,-5.658694675168539e-13,-1.7137273520303911e-13,3.944967323138148e-13
0.005,1.0,69.56451558037782,-5.770115582627118e-13,-9.784068536109567e-13,-4.013952953482449e-13
0.1,90.0,69.38373087739157,7.561791438622753e-13,2.3151384173391057e-13,-5.246653021283647e-13
0.1,70.22,69.33813715662573,7.799813190114358e-13,1.3208058357836436e-12,5.408245167722078e-13
0.1,50.44,69.32098676928733,-1.5558979174747718e-13,-2.6344617069910754e-13,-1.0785637895163037e-13
0.1,50.44,68.9531052987681,1.8871737718690446e-13,3.1884386899566405e-13,1.301264918087596e-13
0.005,10.89,68.86078482664874,-5.770115582627118e-13,-9.743462458228906e-13,-3.9733468756017887e-13
0.1,30.67,68.67629014307994,-3.7360286542554096e-13,-6.301794532680459e-13,-2.56576587842505e-13
0.005,50.44,68.51555143860104,6.109536114182372e-13,1.923553755209842e-13,-4.18598235897253e-13
0.1,80.11,68.36277339754936,7.561791438622753e-13,2.392341092641792e-13,-5.16945034598096e-13
0.1,60.33,68.35885033660239,-3.7360286542554096e-13,-6.289934890550445e-13,-2.553906236295036e-13
0.1,20.78,67.7668165656933,2.1306335972438884e-13,3.574496158775187e-13,1.4438625615312984e-13
0.1,70.22,67.51093593967924,6.667018034890776e-13,2.1660517602688022e-13,-4.500966274621974e-13
0.1,20.78,66.7638927476931,-3.809759972196965e-13,-6.353304033979089e-13,-2.5435440617821244e-13
0.005,20.78,66.69127259499136,1.2524699750854374e-13,2.087758140340087e-13,8.352881652546495e-14
0.1,60.33,66.64399910071657,-2.5674524776583184e-13,-8.563994715363833e-14,1.711053006121935e-13
0.1,60.33,66.61361426118599,7.561791438622753e-13,2.5246088584632063e-13,-5.037182580159547e-13
0.1,90.0,66.58780078765432,6.56875408041115e-13,2.1947651991160594e-13,-4.373988881295091e-13
0.005,20.78,66.4272353705812,-2.586797527155791e-13,-8.684594452316397e-14,1.7183380819241512e-13
0.1,1.0,66.41569836251247,3.510398138498111e-13,1.1789426995099527e-13,-2.3314554389881584e-13
0.1,50.44,66.40403148982033,7.799813190114358e-13,1.2979203597025055e-12,5.179390406910697e-13
0.1,80.11,66.26432873109574,-3.7360286542554096e-13,-6.211682963199146e-13,-2.475654308943737e-13
0.1,70.22,66.06246612651655,-5.479095457096051e-13,-1.8594698767124646e-13,3.619625580383586e-13
0.005,70.22,66.00187423102318,-5.658694675168539e-13,-1.9238501325461942e-13,3.734844542622345e-13
0.005,10.89,65.98711618226498,1.2524699750854374e-13,2.0789387926930502e-13,8.264688176076128e-14
0.1,10.89,65.75340218195255,-3.369967689092622e-13,-5.585836097103546e-13,-2.215868408010924e-13
0.005,1.0,65.65751961216749,4.4999232881401405e-13,7.454461303583246e-13,2.954538015443105e-13
0.005,20.78,65.65722659798067,-5.770115582627118e-13,-9.558613445677996e-13,-3.7884978630508785e-13
0.005,30.67,65.58954787334288,-1.3465478112127576e-12,-2.2297424324856e-12,-8.831946212728423e-13
0.005,30.67,65.43201473832202,-2.5043213301948245e-13,-4.1429492320628445e-13,-1.63862790186802e-13
0.1,60.33,65.03377667521147,6.56875408041115e-13,2.2968452214127216e-13,-4.2719088589984286e-13
0.1,60.33,64.83331026169131,-2.635072768793525e-13,-4.3434776726067705e-13,-1.7084049038132456e-13
0.1,60.33,64.417591578142,-5.479095457096051e-13,-1.9495941233673846e-13,3.5295013337286665e-13
0.005,80.11,64.26180723076423,-1.3465478112127576e-12,-2.211863769924375e-12,-8.653159587116173e-13
0.1,10.89,64.22325088113348,-3.809759972196965e-13,-6.256511677110023e-13,-2.4467517049130583e-13
0.1,20.78,63.86496401060731,-3.9513006477107136e-13,-1.427803911099373e-13,2.5234967366113406e-13
0.1,60.33,63.64738699934683,6.667018034890776e-13,2.423635264907596e-13,-4.24338276998318e-13
0.005,1.0,63.543461519231116,-1.586426937796062e-13,-2.594497528545219e-13,-1.0080705907491572e-13
0.1,90.0,63.53394702889906,-3.1960908773948824e-13,-1.1654881923553426e-13,2.0306026850395398e-13
0.005,90.0,63.49174859806337,-1.3465478112127576e-12,-2.2014945622606867e-12,-8.54946751047929e-13
0.1,70.22,63.40615158561009,6.56875408041115e-13,2.403759910899708e-13,-4.164994169511442e-13
0.005,70.22,63.37720496497515,6.109536114182372e-13,2.2374828886878318e-13,-3.87205322549454e-13
0.1,80.11,63.27618441583902,-4.977613431548125e-13,-8.12725728600209e-13,-3.1496438544539646e-13
0.005,50.44,63.033574917833526,-1.020632451634596e-12,-1.6639735726714101e-12,-6.433411210368141e-13
0.1,30.67,62.998729443561366,-1.171263275662932e-13,-4.333822935562472e-14,7.378809821066848e-14
0.005,40.56,62.77918760233775,6.109536114182372e-13,2.274018975427245e-13,-3.835517138755127e-13
0.005,30.67,62.734598734298,1.2524699750854374e-13,2.0382019882228486e-13,7.857320131374112e-14
0.005,60.33,62.700847023354456,-1.020632451634596e-12,-1.6605776438047161e-12,-6.399451921701201e-13
0.1,30.67,62.618928704946605,2.1306335972438884e-13,3.464813530465678e-13,1.3341799332217898e-13
0.1,80.11,62.28655885417196,6.56875408041115e-13,2.477303204130037e-13,-4.0914508762811133e-13
0.005,60.33,62.26155876741023,-7.384357356346008e-13,-1.1981973351362958e-12,-4.59761599501695e-13
0.005,10.89,61.82144725619454,-1.586426937796062e-13,-2.5671790304037165e-13,-9.807520926076545e-14
0.005,90.0,61.736164476319026,-7.345876734583176e-13,-1.1880939277673098e-12,-4.5350625430899223e-13
0.005,80.11,61.73423273532243,-5.641731914066118e-13,-9.124611824198656e-13,-3.4828799101325384e-13
0.005,20.78,61.67365689083501,-1.3465478112127576e-12,-2.1770130881711626e-12,-8.304652769584049e-13
0.1,90.0,61.607683940484954,-4.977613431548125e-13,-8.044205782235422e-13,-3.0665923506872967e-13
0.005,10.89,61.22799674796729,-2.586797527155791e-13,-1.002953221352345e-13,1.583844305803446e-13
0.005,30.67,60.457451218296164,-5.770115582627118e-13,-9.258580396233213e-13,-3.488464813606095e-13
0.005,10.89,60.41674337758016,-1.3465478112127576e-12,-2.160088146769592e-12,-8.135403355568344e-13
0.1,50.44,60.385766299135575,7.561791438622753e-13,2.9955457324679754e-13,-4.566245706154777e-13
0.1,1.0,60.28118688096031,-3.369967689092622e-13,-5.401424209582525e-13,-2.031456520489903e-13
0.1,1.0,60.2075167193631,-3.809759972196965e-13,-6.103521844425056e-13,-2.2937618722280907e-13
0.005,20.78,60.09818336586317,-1.586426937796062e-13,-2.5398407078381874e-13,-9.534137700421254e-14
0.005,40.56,60.07899186677475,-1.020632451634596e-12,-1.6338181392418086e-12,-6.131856876072127e-13
0.005,80.11,60.075152025014205,6.109536114182372e-13,2.439223005564167e-13,-3.670313108618205e-13
0.005,1.0,59.87532540799032,-1.3465478112127576e-12,-2.1527976949505674e-12,-8.062498837378098e-13
0.005,60.33,59.27908331105878,2.1598003618141495e-14,3.440110217646508e-14,1.2803098558323586e-14
0.1,50.44,59.05625964104724,6.56875408041115e-13,2.6894936155016564e-13,-3.879260464909494e-13
0.1,50.44,58.942779301390686,-5.479095457096051e-13,-2.2495643141074028e-13,3.229531142988648e-13
0.1,40.56,58.503830880040525,7.799813190114358e-13,1.2363002707817955e-12,4.563189517703598e-13
0.005,70.22,58.46102955231005,-1.020632451634596e-12,-1.6173046908051638e-12,-5.966722391705678e-13
0.1,10.89,58.450446905484014,-3.9513006477107136e-13,-1.6417477605445167e-13,2.3095528871661967e-13
0.005,40.56,58.27706609341663,-6.61261964460597e-13,-2.758978923812697e-13,3.8536407207932726e-13
0.005,80.11,58.13285564521518,-2.561965668242605e-13,-1.0726218646431592e-13,1.489343803599446e-13
0.005,1.0,58.066757914327845,1.2524699750854374e-13,1.9797386834679406e-13,7.272687083825032e-14
0.1,1.0,57.91078496571183,-3.9513006477107136e-13,-1.6630714262661842e-13,2.2882292214445297e-13
0.005,70.22,57.84820788008905,-7.384357356346008e-13,-1.1656075750453695e-12,-4.2717183941076867e-13
0.1,60.33,57.8270372250701,-4.977613431548125e-13,-7.856019803529549e-13,-2.8784063719814236e-13
0.005,80.11,57.63534020989735,-2.5043213301948245e-13,-1.0609472115880106e-13,1.443374118606814e-13
0.005,30.67,57.43722918972999,6.109536114182372e-13,2.600387853850119e-13,-3.509148260332253e-13
